T1,Q1,AT1,I1,V1
298.15,3.05700000000002,0,0,-3.64825636493734
299.709069342527,3.85134583001775,0,135,-4.83702570292182
299.707869383421,3.85073445085317,0,20.6405025521786,-3.83451141141934
300.796883866811,4.40558733014038,0,113.521674673209,-4.65586746796153
300.854547300316,4.43496684951094,0,34.0409549047963,-3.95763487754884
301.657970971508,4.84431120998354,0,98.3055392664499,-4.52800783339284
301.770031523698,4.90140606132439,0,42.6918949065618,-4.03890892848362
302.391697595647,5.21814492498214,0,87.3217070635556,-4.43642517459141
302.544609002798,5.29605328692571,0,48.1809931679401,-4.0920983132011
303.045627007508,5.55132196032542,0,79.2494275610574,-4.36987162512648
303.225674188126,5.64305599885023,0,51.5511132365076,-4.12632045909278
303.643451922035,5.8559137542768,0,73.2075135886133,-4.32077363374201
303.839455316235,5.95577748362186,0,53.4989915327621,-4.14770082870794
304.197716621897,6.13831161885648,0,68.5985356987494,-4.28396830629217
304.401403148677,6.24208990425112,0,54.4947796532472,-4.16039143195422
304.715685158965,6.40221658849279,0,65.0127840241197,-4.25590380609871
304.92128333663,6.50696886001322,0,54.8576322901289,-4.16722287496187
305.20206598985,6.6500276218284,0,62.1666873428263,-4.23411801758474
305.405733092382,6.75379601056858,0,54.8049443309198,-4.17013209506028
305.660281193036,6.88348826785179,0,59.8623564075187,-4.21689232205754
305.859578471964,6.98503023146549,0,54.48501275719,-4.17044734657376
306.093059226178,7.10398867573753,0,57.9605870849922,-4.2030188728624
306.286533759792,7.20256395061404,0,53.998960990391,-4.16908009926677
306.502713404296,7.31270747948903,0,56.3626496213301,-4.19164280434479
306.68958632177,7.40791923094199,0,53.4155781208604,-4.16665526193072
306.891274990648,7.51067960773526,0,54.9979043188191,-4.18215452202
307.071217580333,7.60236035717978,0,52.7814256905843,-4.16360009082448
307.260559556916,7.69883009424871,0,53.815323589936,-4.17411575977365
307.433536272861,7.78696173102247,0,52.1277557867748,-4.1602051936525
307.612203030629,7.87799244410527,0,52.7776548011533,-4.16720856117651
307.778363252703,7.96265107725208,0,51.4752661122271,-4.1566665633367
307.947684097404,8.04892004762715,0,51.8573802844425,-4.1611999132335
308.107288518547,8.13023850019974,0,50.8373796613954,-4.15311464472507
308.268340441137,8.21229445475939,0,51.0339073799037,-4.15591712138808
308.421711648473,8.29043708489695,0,50.2225132663521,-4.14963449567849
308.575382082244,8.36873217090357,0,50.29160462343,-4.1512305892501
308.722871853554,8.44387820938579,0,49.6356503094841,-4.14627980628414
308.869903170419,8.51879066532851,0,49.6184227135797,-4.14704172457738
309.011871221753,8.59112338748332,0,49.0794328214143,-4.14308266643545
309.15289275844,8.66297386042507,0,49.0049213898327,-4.14327440832668
309.289693279625,8.73267372596874,0,48.5549205363556,-4.14006038046168
309.425244741997,8.80173719604753,0,48.4435792395889,-4.13986894973093
309.557218190144,8.8689776678784,0,48.0621185080465,-4.13722022473295
309.687767024476,8.93549229897059,0,47.9283015105357,-4.13677778235352
309.815235437596,9.00043745545506,0,47.6003435011487,-4.13456276863679
309.9411899298,9.06461126923327,0,47.4540670492869,-4.13396238379807
310.064454571607,9.12741460423373,0,47.1684778467908,-4.13208419000258
310.186173884689,9.18943059424885,0,47.0166733883593,-4.13139105859903
310.305514410299,9.25023459204741,0,46.7651446286882,-4.12977788544412
310.42331639997,9.31025470578496,0,46.6125513581894,-4.12903733226079
310.538990992469,9.36919091066284,0,46.3888278220811,-4.12763558565294
310.653158389472,9.42735919943576,0,46.2386291602577,-4.12687877965829
310.765404495818,9.48454859061951,0,46.0379539031932,-4.12564812283632
310.876189871326,9.54099373944072,0,45.8922317888081,-4.12489616340044
310.985225288327,9.5965472844025,0,45.7109465040328,-4.12380595369182
311.092855099918,9.65138467340836,0,45.5710058408897,-4.12307279434834
311.198879244504,9.70540397507463,0,45.4062622383194,-4.12209951068796
311.303557177452,9.75873738191203,0,45.2728626608744,-4.12139405211654
311.406752432527,9.81131536437252,0,45.1224134111369,-4.12051943295254
311.508662193104,9.86323838738664,0,44.995934806371,-4.11984702139754
311.609195258973,9.91445998444681,0,44.8579816323463,-4.11905671298368
311.708502935411,9.96505724559216,0,44.738542259757,-4.11842021264262
311.806526143072,10.015000069895,0,44.6116251640256,-4.11770278477038
311.903382220573,10.0643482413821,0,44.4991658248241,-4.11710334459906
311.999034780844,10.1130832208402,0,44.3820819942521,-4.11644957140842
312.093575875967,10.1612519088054,0,44.2764258673256,-4.11588717255705
312.186985050252,10.2088438831033,0,44.1681700383777,-4.11528950499198
312.279335414741,10.2558963938104,0,44.0690650693148,-4.11476335067258
312.37061760101,10.3024046677145,0,43.9687854513347,-4.11421552780439
312.460890433937,10.3483986760908,0,43.8759342314279,-4.11372431994631
312.550152166593,10.3938775288789,0,43.782899739192,-4.1132210811666
312.638450765399,10.4388656649708,0,43.6959804176999,-4.11276321573474
312.725789630853,10.4833648169195,0,43.6095561492198,-4.11230008641029
312.812208405675,10.5273951826913,0,43.5282369243173,-4.11187379031383
312.897713877416,10.5709602205437,0,43.4478656698605,-4.11144692109907
312.982339248387,10.6140768470532,0,43.3718146881981,-4.11105034719705
313.066002685479,10.6567033682514,0,43.2970028674097,-4.11054965121592
313.148795047745,10.6988860768261,0,43.2365689935524,-4.11014711289066
313.230681944445,10.7406074506949,0,43.171326313919,-4.10969828205213
313.311733980526,10.781903463078,0,43.1147382688651,-4.10932531535527
313.391930033178,10.8227633519043,0,43.0550521180301,-4.10892178416315
313.471325823149,10.8632155068944,0,43.0021520836897,-4.10857737616968
313.549909634577,10.903253958817,0,42.9473750414053,-4.1082136720483
313.627725955417,10.9429013742852,0,42.8979716918465,-4.10789647157604
313.70476967405,10.9821551489287,0,42.8475550185889,-4.10756798504975
313.781076754374,11.0210336063538,0,42.8014389554574,-4.10727644566375
313.856646659909,11.0595364732234,0,42.7549130435599,-4.10697925553417
313.931508844521,11.0976787562835,0,42.7118675998802,-4.10671173623341
314.005665882804,11.1354617672889,0,42.6688269746149,-4.10644247586904
