T1,Q1,AT1,I1,V1
298.15,3.05700000000002,0,0,-3.64825636493734
299.135045480002,3.55888067206126,0,108,-4.59759211464649
299.126508341194,3.55453099983819,0,17.5838613797121,-3.80630789661181
299.825158161688,3.91049308337995,0,91.736362036715,-4.46005758189717
299.861171986991,3.92884212737169,0,29.2983145420613,-3.9131224931996
300.386733764251,4.19661585288594,0,80.3912475928458,-4.36483251355664
300.465395747103,4.23669413314877,0,37.0890206251464,-3.98547159855343
300.881758808365,4.448831112862,0,72.3767869899005,-4.2983834936594
300.994026110077,4.50603130308414,0,42.2308814937692,-4.03444293028879
301.338726832507,4.68165632116259,0,66.6411028942368,-4.25165278337702
301.474931714683,4.75105270863105,0,45.5756882825258,-4.06747964040989
301.770850413972,4.90182328591868,0,62.4764747454682,-4.21850931268094
301.922831434469,4.9792576158622,0,47.6987111142645,-4.08962322407491
302.184379190343,5.11251619747978,0,59.4022268480585,-4.19477364078826
302.345891114547,5.19480652286194,0,48.9909529359738,-4.10430790151297
302.582411387667,5.31531360201643,0,57.0897904556201,-4.17758244422658
302.748926545408,5.40015307488551,0,49.7192571691293,-4.11388224178295
302.966634923473,5.51107549350959,0,55.3134529712269,-4.16496617928128
303.134986670786,5.59685070876529,0,50.0662368035647,-4.11995705866581
303.338115187506,5.70034468803448,0,53.917487072299,-4.15556524170556
303.506151940507,5.78595941368854,0,50.1570981816654,-4.12363964701031
303.697645202138,5.88352523048937,0,52.7940052341349,-4.14843785902224
303.863946434283,5.96825570826715,0,50.0777875628388,-4.12569248406429
304.045896656636,6.0609593465563,0,51.8679464684116,-4.14292942944007
304.209556633974,6.14434410500994,0,49.8873270901902,-4.12664124568274
304.383481838797,6.23295899686687,0,51.086851171523,-4.13858331403936
304.543951468546,6.31471827322406,0,49.6262318790337,-4.1268485920048
304.710976850027,6.39981770508865,0,50.4138709420959,-4.13507973370213
304.867950770928,6.47979591778781,0,49.3222708523149,-4.12656472553939
305.02892885533,6.56181425179071,0,49.822974331568,-4.13219379445549
305.182266047066,6.63993955098002,0,48.9944201845636,-4.12596212798463
305.337857388945,6.71921333966731,0,49.2956488870952,-4.12976657444596
305.487525924524,6.79546945854497,0,48.6555829611155,-4.12515948557711
305.638253938682,6.87226538175847,0,48.818626103541,-4.12768515604771
305.784292832364,6.94667219808969,0,48.3144642007096,-4.12423820504425
305.930581444722,7.02120624608565,0,48.3823077405784,-4.12586880061355
306.073074476578,7.09380644581637,0,47.9768661332057,-4.12325383824487
306.215274234352,7.16625722240249,0,47.9796743639387,-4.12425935224986
306.354332107709,7.23710720887757,0,47.6465845809904,-4.12224399974583
306.492738464712,7.30762524777086,0,47.6055263088952,-4.12281456033299
306.62848673455,7.37678899125322,0,47.3260302527209,-4.12123386305797
306.763352987802,7.4455033472851,0,47.2559543768926,-4.12150342125923
306.895923972467,7.51304826397214,0,47.0166599261868,-4.12023998152877
307.027470515873,7.58007122783735,0,46.9279696866408,-4.12030292038176
307.156997950545,7.64606545580261,0,46.719275986054,-4.11927294771432
307.285418974994,7.71149596775956,0,46.6192440489809,-4.11919574708626
307.412034547053,7.77600660172362,0,46.4342346346436,-4.11833924595394
307.53750295775,7.83993275697355,0,46.327927277013,-4.11816868772888
307.661334129552,7.90302473900701,0,46.1615906399799,-4.11744254357068
307.784005209748,7.96552565436644,0,46.0525181785111,-4.11721149181713
307.905173918197,8.02726111132151,0,45.901197918159,-4.11658459085164
308.025188104557,8.08840833927172,0,45.7917730965368,-4.11631606933056
308.143810054096,8.1488462225619,0,45.6527793401281,-4.11576584800942
308.261295077052,8.20870484175785,0,45.5446407789364,-4.11547592028553
308.377479430662,8.26790076992248,0,45.4159750712313,-4.11498592138795
308.492551996377,8.32653024215404,0,45.3102157581338,-4.11468572757592
308.60640132998,8.38453647762478,0,45.1903759254575,-4.11424386626456
308.719168467707,8.44199133429692,0,45.0877047808346,-4.11394106489388
308.830778895399,8.49885684720579,0,44.9755462552568,-4.11353839629732
308.941339057469,8.55518724978072,0,44.8764024659739,-4.1132381859822
309.050800464111,8.61095783646473,0,44.7710395345123,-4.11286802762576
309.159244440389,8.66621004237803,0,44.6756735103348,-4.1125738715381
309.26664077819,8.72092847648759,0,44.5764088428434,-4.1122311772385
309.37305246916,8.77514523303719,0,44.4849395574226,-4.11194531711797
309.478462088807,8.82885143424727,0,44.3912137970899,-4.11162622935922
309.582919169081,8.88207231664668,0,44.3036694017853,-4.1113500503108
309.686415165608,8.93480352687743,0,44.2150250130355,-4.11105157950153
309.788989660907,8.98706523223231,0,44.1313715908544,-4.11078586889414
309.890640221151,9.03885619267632,0,44.0474268565776,-4.11050566297038
309.991399015733,9.09019279851583,0,43.967588760013,-4.11025079410731
310.091267758803,9.14107592311015,0,43.888019016616,-4.10998697257242
310.190273045896,9.19151911688394,0,43.8118932290313,-4.10974303487829
310.288419351278,9.24152465947631,0,43.73641727272,-4.10949406888165
310.385729036007,9.29110394384568,0,43.6638835236015,-4.10926096004146
310.482208356052,9.34026015740855,0,43.5922537188041,-4.10902558541084
310.577876418102,9.38900303502314,0,43.5231815814518,-4.10880307642978
310.672740573154,9.43733632202176,0,43.4551766254492,-4.10858023033857
310.7668173948,9.48526846265045,0,43.3894304702727,-4.10836801132542
310.860114850207,9.53280351618051,0,43.3248500682016,-4.10815678594731
310.952647514162,9.57994890846555,0,43.2622924927583,-4.10795449817723
311.044423639084,9.62670884411344,0,43.2009534102938,-4.10775410658007
311.135456199753,9.67308993377424,0,43.141447588237,-4.10756136479593
311.225753508099,9.71909641237627,0,43.0831807008508,-4.10737111567736
311.315327239175,9.76473422835957,0,43.026591964748,-4.10718752345313
311.404185613298,9.81000756997537,0,42.9712400303977,-4.10700680228323
311.492339234152,9.85492183980065,0,42.9174369128565,-4.10683196246383
311.579796132094,9.8994811293019,0,42.8648528719638,-4.10666021728688
311.666566015032,9.94369038465865,0,42.8137077650209,-4.10649373894244
311.75265666218,9.98755356938065,0,42.7637534265956,-4.10633046958058
311.838077022351,10.031075242888,0,42.7151429733573,-4.1061719725015
311.922834588443,10.0742592228115,0,42.6676879854596,-4.1060167222541
312.006937657962,10.1171097367319,0,42.6214932851846,-4.10586583971952
312.09039342035,10.1596304476682,0,42.5764143161014,-4.1057181889036
312.173209607995,10.2018252952735,0,42.5325210004979,-4.1055745692459
312.255393102092,10.2436977855156,0,42.4897010772325,-4.10543413010345
312.336951139799,10.2852516057277,0,42.4479992990182,-4.10529743744103
312.417890297581,10.3264901066174,0,42.4073272642255,-4.10516385006874
312.498217374837,10.3674167524794,0,42.3677116270449,-4.10503376447222
312.577938652246,10.4080347433191,0,42.3290816860096,-4.10490669352242
312.657060539355,10.4483473448016,0,42.2914511362665,-4.10478291080209
312.735589033406,10.4883576125204,0,42.2547624730759,-4.10466204277132
312.813530194542,10.5280686341194,0,42.2190201681319,-4.10454427401891
312.890889750884,10.5674833280755,0,42.1841766156592,-4.10442931498865
312.967673447732,10.6066046216193,0,42.1502297784969,-4.10431728596709
313.04382499782,10.6454038363895,0,42.1171395307656,-4.10413815825115
313.11936007326,10.6838889573262,0,42.0918794426891,-4.1039766088727
313.194281993694,10.7220616757873,0,42.0666527980229,-4.10381508957113
313.268606025699,10.7599297700939,0,42.0430386394523,-4.10366791779443
313.342336534661,10.7974954644098,0,42.0196049214116,-4.10352216048856
313.415486566437,10.8347654055997,0,41.9975014740544,-4.10338824615075
313.488061123601,10.8717421424745,0,41.975671302949,-4.10325663414857
313.560071502082,10.9084314303107,0,41.9549500416595,-4.10313490606075
313.631523053575,10.9448359957963,0,41.9345565089564,-4.10301601518522
313.702425680052,10.9809608839867,0,41.9150965359012,-4.10290546071787
313.772784881568,11.0168088971591,0,41.8959918307844,-4.10279802979146
313.842609436888,11.0523845080943,0,41.8776803162469,-4.10269769988529
313.911904856724,11.0876905245011,0,41.8597330089487,-4.102600607075
313.980679003979,11.1227309525275,0,41.8424652911253,-4.10250961806811
314.048937307692,11.1575085582692,0,41.825558121064,-4.10242186172072
314.116686874931,11.1920269627775,0,41.8092375751222,-4.10233939500039
314.183932993194,11.2262888600326,0,41.793265629948,-4.10226007794218
314.250682138319,11.2602975494734,0,41.7778033857649,-4.10218537814904
314.316939419473,11.2940556342217,0,41.7626725856567,-4.10211369468005
314.382710779222,11.3275661420137,0,41.7479871510655,-4.1020460669866
314.448001127884,11.3608315746569,0,41.7336129736107,-4.10198129198927
314.512815952569,11.3938547278342,0,41.7196298034769,-4.10192009882437
314.577159955555,11.4266379973553,0,41.7059362000749,-4.10186157854764
314.641038231008,11.4591839786985,0,41.6925872395035,-4.10180623602922
314.704455271735,11.4914949609491,0,41.679505705869,-4.10175338021395
314.767415829751,11.5235733652584,0,41.6667289271045,-4.10170335447224
314.829924192172,11.5554213759118,0,41.6541976991355,-4.10165562956237
314.891984810609,11.5870412610051,0,41.6419366454002,-4.1016104330783
314.953601773633,11.6184351036659,0,41.6298999981834,-4.1015673563208
315.014779267167,11.6496050366214,0,41.6181033431503,-4.10152654436262
315.075521190457,11.6805530465376,0,41.6065109757608,-4.10148767864294
315.135831492922,11.7112811456437,0,41.5951321041021,-4.10145084585418
315.195713894853,11.7417912294279,0,41.5839385965491,-4.10141579514732
315.255172133966,11.7720852022555,0,41.5729352086931,-4.10138257231801
315.314209762479,11.8021648739829,0,41.5620995401514,-4.1013509776601
315.372830327676,11.832032051951,0,41.5514332827616,-4.1013210286981
315.431037224671,11.8616884659698,0,41.5409184023608,-4.1012925646026
315.488833828729,11.8911358357377,0,41.5305545249301,-4.10126558371155
315.546223388606,11.9203758164948,0,41.5203269680089,-4.10123995496845
315.603209123614,11.9494100484812,0,41.5102340052035,-4.1012156640317
315.659794146494,11.9782401176389,0,41.5002635491942,-4.10119260283963
315.715981534719,12.0068675919392,0,41.4904130280839,-4.10117074900468
315.771774274843,12.0352939930326,0,41.4806723831823,-4.10115001239423
315.827175314967,12.0635208229757,0,41.4710385541807,-4.10113036584939
315.882187524706,12.0915495438376,0,41.4615030847228,-4.10111173336287
315.936813733865,12.1193815974044,0,41.452062674881,-4.10109408529567
315.991056703754,12.1470183905627,0,41.4427101479716,-4.10107735689402
316.044919155769,12.1744613098642,0,41.4334421351804,-4.10106151762038
316.098403750929,12.2017117110983,0,41.4242524936041,-4.10104651179202
316.151513111076,12.228770930093,0,41.4151379002361,-4.1010323090443
316.204249804355,12.255640275319,0,41.4060930570882,-4.10101886109445
316.256616361005,12.2823210359322,0,41.3971147616298,-4.10100613845699
316.308615263138,12.3088144765686,0,41.3881984144315,-4.10099409895857
316.360248956548,12.3351218433614,0,41.3793409797039,-4.10098271443936
316.411519843603,12.361244360316,0,41.3705384420391,-4.10097194782909
316.462430292124,12.3871832338371,0,41.361787958672,-4.10096177255675
316.512982630501,12.4129396502402,0,41.3530860076154,-4.1009521558621
316.563179154428,12.4385147791812,0,41.3444299515129,-4.1009430728979
316.613022123613,12.4639097719809,0,41.3358166893122,-4.10093449458191
316.662513766918,12.4891257642448,0,41.3272437919319,-4.10092639783729
316.71165628021,12.5141638747671,0,41.3187085205745,-4.10091875675007
316.760451830324,12.53902520755,0,41.3102086509241,-4.10091155000066
316.808902553717,12.5637108511189,0,41.3017417583638,-4.10090475442724
316.857010559558,12.5882218800946,0,41.2933058156994,-4.10089835041508
316.904777928946,12.6125593547978,0,41.284898672643,-4.10089231721066
316.952206717345,12.6367243224871,0,41.2765184889344,-4.10088663682694
316.9992989542,12.6607178171649,0,41.2681633551999,-4.10088129063124
317.046056644876,12.6845408605645,0,41.2598316065002,-4.10087626217254
317.092481770546,12.7081944620933,0,41.2515215460577,-4.10087153469599
317.138576289756,12.7316796196308,0,41.2432316719879,-4.10086709318752
317.184342138497,12.7549973195645,0,41.2349604758743,-4.1008629225625
317.229781231486,12.7781485374423,0,41.2267066065009,-4.10085900914241
317.274895462356,12.8011342380702,0,41.2184687228849,-4.10085533933377
317.319686704716,12.8239553760526,0,41.2102456123256,-4.10085190069302
317.36415681242,12.8466128959278,0,41.2020360830622,-4.10084868096216
317.408307620456,12.8691077326222,0,41.1938390492183,-4.10084566883516
317.452140945254,12.8914408116072,0,41.1856534522969,-4.10084285325303
317.495658585448,12.9136130492857,0,41.1774783221577,-4.10084022395428
317.538862322198,12.9356253531598,0,41.1693127195027,-4.10083777095869
317.581753919849,12.9574786221631,0,41.1611557795194,-4.10083548496148
317.624335126264,12.9791737468316,0,41.1530066696528,-4.10083335695462
317.66660767339,13.0007116095922,0,41.1448646207239,-4.10083137850797
317.70857327759,13.0220930849324,0,41.1367288958433,-4.10082954149069
317.750233640142,13.0433190396526,0,41.1285988124914,-4.10082783827094
317.791590447559,13.0643903330312,0,41.1204737195597,-4.10082626151024
317.832645372025,13.0853078170468,0,41.11235301292,-4.10082480430442
317.873400071711,13.1060723365368,0,41.1042361183999,-4.10082346003125
317.913856191157,13.1266847293948,0,41.0961225026727,-4.10082222244914
317.954015361571,13.1471458267203,0,41.0880116605708,-4.10082108558372
317.993879201171,13.1674564529965,0,41.0799031226221,-4.10082004379616
318.033449315466,13.18761742623,0,41.07179644554,-4.10081909169831
318.072727297568,13.2076295581109,0,41.0636912173638,-4.10081822419931
318.111714728448,13.2274936541441,0,41.0555870502806,-4.10081743644158
318.150413177219,13.2472105137933,0,41.0474835840602,-4.10081672383208
318.188824201381,13.2667809306038,0,41.0393804805945,-4.10081608199357
318.226949347071,13.2862056923329,0,41.0312774261253,-4.10081550678495
318.264790149292,13.3054855810643,0,41.0231741270512,-4.10081499426389
318.302348132142,13.3246213733263,0,41.015070311308,-4.10081454069942
318.339624809025,13.3436138401984,0,41.0069657251159,-4.10081414254295
318.376621682863,13.3624637474189,0,40.9988601337684,-4.10081379643552
318.413340246288,13.3811718554838,0,40.9907533190825,-4.100813499185
318.449781981836,13.3997389197455,0,40.9826450797793,-4.10081324776966
318.485948362126,13.4181656905035,0,40.9745352294626,-4.10081303932011
318.521840850041,13.4364529130959,0,40.9664235967213,-4.10081287112022
318.557460898888,13.4546013279834,0,40.9583100235094,-4.10081274059265
318.592809952566,13.4726116708325,0,40.9501943650639,-4.10081264529813
318.627889445719,13.4904846725939,0,40.9420764885893,-4.10081258292362
318.662700803884,13.5082210595792,0,40.9339562730596,-4.10081255128049
318.697245443637,13.5258215535332,0,40.9258336081357,-4.10081254829482
318.731524772728,13.543286871705,0,40.9177083938983,-4.10081257200485
318.765540190215,13.5606177269148,0,40.9095805399471,-4.10081262055288
318.799293086594,13.5778148276194,0,40.9014499650949,-4.10081269218243
