,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.49606755512197126,0.5036698592032731,0.0002625856747556086
1,2,0.5075254565007092,0.43182109308095845,0.06065345041833269
2,3,0.002615545695258317,0.5124497048303481,0.4849347494743936
3,4,0.49866290015829,0.5011803894048883,0.00015671043682165915
4,5,0.5219646929048918,0.05629669822927282,0.4217386088658357
5,6,0.4775063644660144,0.28909371432017245,0.23339992121381326
6,7,0.4512087979324214,0.3847629675090922,0.16402823455848636
7,8,0.4839681832496858,0.508794316143202,0.007237500607111942
8,9,0.45352579867847964,0.4290004456772211,0.11747375564429978
9,10,0.3444375523567939,0.1280243681041957,0.5275380795390101
10,11,0.41876368333721486,0.1722460040360727,0.40899031262671187
11,12,0.4962482669984818,0.23946960915325327,0.26428212384826555
12,13,0.3978223353091992,0.44007985457392035,0.16209781011688074
13,14,0.5007318303156061,0.4956227582007995,0.003645411483594333
14,15,0.39677823080720426,0.42559327512444983,0.1776284940683463
15,16,0.0015439569177925728,0.5016716991550072,0.49678434392720044
16,17,0.16610563258036018,0.43255071767013586,0.40134364974950465
17,18,0.0188427941708157,0.4854040654340238,0.49575314039516083
18,19,0.20894271734941305,0.44460820051470934,0.3464490821358773
19,20,0.4967533382465941,0.3979442375528661,0.10530242420053977
20,21,0.3713519327243845,0.517154228268243,0.11149383900737243
21,22,0.22560324386356745,0.37792057733974366,0.39647617879668945
22,23,0.4593682912339159,0.0792532454406359,0.46137846332544746
23,24,0.36715173953443614,0.4850709297708093,0.14777733069475416
24,25,0.39967144309781555,0.42612249841894123,0.17420605848324347
25,26,0.4437252475895892,0.4508365415963448,0.10543821081406612
26,27,0.499960820958237,0.49602982389353517,0.004009355148227694
27,28,0.0021746175654111057,0.48696777845673495,0.5108576039778542
28,29,0.31676698021616756,0.4384132362528323,0.2448197835309998
29,30,0.48408964597881,0.48815012339465663,0.027760230626533013
30,31,0.49636887316142875,0.45882125280684566,0.04480987403172585
31,32,0.4222044358990938,0.43320687592991686,0.14458868817099005
32,33,0.07634990439511513,0.4695883972044538,0.45406169840043115
33,34,0.500227284453782,0.49936276168194627,0.000409953864271719
34,35,0.4694511529000537,0.49176141809888174,0.03878742900106452
35,36,0.3482012662204248,0.41192070900647443,0.2398780247731014
36,37,0.48271093411525784,0.4896549788622919,0.02763408702244982
37,38,0.5157882641262616,0.48255537650372693,0.001656359370011691
38,39,0.4192705594707756,0.47556443051378294,0.10516501001544175
39,40,0.4880506588673531,0.48952396864264197,0.022425372490004317
40,41,0.41941628205254483,0.3213133602345683,0.25927035771288637
41,42,0.5000498217461219,0.4998897696460745,6.0408607803536506e-05
42,43,0.4702944870225715,0.43689244387734283,0.09281306910008608
43,44,0.40553557459424866,0.3896086379538776,0.2048557874518729
44,45,0.47696305213740753,0.42463732898621503,0.09839961887637794
45,46,0.44167025522042425,0.3914382836735255,0.1668914611060508
46,47,0.4909446456225305,0.4577066322782499,0.05134872209921937
47,48,0.4824043849873747,0.4812717407260864,0.03632387428653915
48,49,0.2510912212977223,0.49790530274407174,0.2510034759582054
49,50,0.44418590373347644,0.47026131758500045,0.08555277868152351
50,51,0.4102823237070727,0.4177745135821284,0.17194316271079818
51,52,0.38089760161891884,0.47592032308109644,0.14318207529998503
52,53,0.49282353366223824,0.4965673703654308,0.010609095972330888
53,54,0.48706419732946915,0.4893402884893196,0.023595514181211818
54,55,0.5044024891499362,0.48880352073512784,0.0067939901149357655
55,56,0.5432594561533828,0.41061628702686503,0.04612425681975263
56,57,0.542616191799665,0.43635726856910495,0.021026539631229687
57,58,0.4506102630676813,0.4223698871812134,0.12701984975110525
58,59,0.49780615108048043,0.5014697679905382,0.0007240809289809568
59,60,0.500120955067724,0.49940791766404685,0.0004711272682293471
60,61,0.0013291454416299215,0.49717992485500007,0.5014909297033698
61,62,0.0719916056989031,0.4645705426251794,0.4634378516759183
62,63,7.682489645868165e-63,0.4999999999999998,0.5000000000000003
63,64,2.94407058265046e-61,0.5000000000000001,0.4999999999999998
64,65,4.387634232197823e-61,0.4999999999999999,0.5000000000000001
65,66,3.625044470390269e-61,0.4999999999999996,0.5000000000000002
66,67,7.048726858767754e-61,0.49999999999999944,0.5000000000000006
67,68,2.626369858199882e-61,0.4999999999999999,0.5000000000000001
68,69,8.593864814805486e-61,0.500000000000001,0.49999999999999895
69,70,5.373088449397291e-61,0.5000000000000017,0.4999999999999991
70,71,3.903960847267639e-62,0.4999999999999998,0.5000000000000001
71,72,3.919859013001617e-61,0.4999999999999993,0.5000000000000006
72,73,1.0981997110813771e-60,0.5000000000000001,0.49999999999999944
