,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.4385460878212438,0.4487945035778592,0.11265940860089703
1,2,0.3409092484394769,0.4776887481502087,0.18140200341031446
2,3,0.4195462600742172,0.4872631311076597,0.0931906088181233
3,4,4.272907714985601e-05,0.498709948360028,0.5012473225628227
4,5,0.4601584827685804,0.5080589262185955,0.03178259101282446
5,6,0.4295490538793978,0.22512847769988814,0.34532246842071407
6,7,0.33606082101772194,0.41098953209002276,0.2529496468922548
7,8,0.4255457867733647,0.4003162495287713,0.17413796369786416
8,9,0.2455674473334425,0.433434771191128,0.3209977814754299
9,10,0.14666279915007757,0.4844915609019475,0.36884563994797487
10,11,0.38198749969401735,0.11548151681503341,0.5025309834909493
11,12,0.49857007718823093,0.28574158387248083,0.215688338939288
12,13,0.44856102103755247,0.37063740855348243,0.18080157040896522
13,14,0.45084574102451425,0.43531236262094475,0.11384189635454074
14,15,0.49784306239156895,0.4833432778603731,0.018813659748057765
15,16,0.4998750288345218,0.500088472754488,3.649841098977046e-05
16,17,0.4996952943488811,0.47755268327306716,0.02275202237805155
17,18,0.4088130113822097,0.41631052777947825,0.17487646083831235
18,19,0.4971423347899811,0.4882164689784988,0.014641196231520015
19,20,0.3649849171708198,0.3868131278552283,0.2482019549739527
20,21,0.39432124195348245,0.41626108255369404,0.18941767549282307
21,22,0.4767967825538942,0.4222824540040362,0.10092076344207018
22,23,0.457134981149849,0.4603754915700629,0.08248952728008808
23,24,0.4542276118215337,0.40842080692673777,0.13735158125172825
24,25,0.4371289670965468,0.3767800139956265,0.18609101890782653
25,26,0.4925893870282229,0.49819442215449716,0.00921619081727974
26,27,0.5055261863082942,0.48740672059834833,0.00706709309335672
27,28,0.5180643528495271,0.47584451489091456,0.006091132259558218
28,29,0.4910419577699282,0.4701450176013133,0.03881302462875874
29,30,0.431047341763075,0.43220059009681844,0.13675206814010674
30,31,0.45403908511964797,0.4808319315290842,0.06512898335126836
31,32,0.492351375885743,0.4987085679688299,0.008940056145427113
32,33,0.49262380525972255,0.4894412946683396,0.01793490007193751
33,34,0.44409350046173124,0.4480436990678235,0.10786280047044566
34,35,0.46766830553724514,0.47388223120736506,0.05844946325538953
35,36,0.4113419977655301,0.5033648430720974,0.08529315916237239
36,37,0.5001098459699257,0.4998060931422793,8.406088779515738e-05
37,38,0.4773418370062789,0.4602459630905856,0.062412199903134895
38,39,0.49810769242328007,0.4923359695310659,0.009556338045654108
39,40,0.3411766497574523,0.41320811070229807,0.24561523954024997
40,41,0.49245342946000853,0.4541625071939897,0.053384063346001535
41,42,0.4946871999414585,0.41867387969092346,0.08663892036761817
42,43,0.4979630225996387,0.3845510820740491,0.11748589532631229
43,44,0.3285098908094933,0.5829189141325978,0.08857119505790918
44,45,0.4277285451847076,0.4289144202862982,0.14335703452899465
45,46,0.48267599063733485,0.49426168566908496,0.02306232369357991
46,47,0.5394574885854619,0.05145083408243156,0.4090916773321064
47,48,0.506589070458451,0.4930814332257407,0.0003294963158088151
48,49,0.48174307893135726,0.4870888520120447,0.03116806905659838
49,50,0.49902559896562665,0.4994893564678401,0.0014850445665332784
50,51,0.5197229315269799,0.38913098669980656,0.09114608177321334
51,52,0.47820854376032007,0.30078413241021124,0.22100732382946933
52,53,0.4870736695068151,0.4838416872834576,0.0290846432097275
53,54,0.4952029147671135,0.5000288392579956,0.004768245974890495
