,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.006045341998926867,0.46395188588462866,0.5300027721164446
1,2,0.4227655067509183,0.4927504018976648,0.08448409135141656
2,3,0.48844615259846413,0.4986776997224234,0.012876147679112476
3,4,0.4853189701817034,0.4669908722970524,0.04769015752124369
4,5,0.47001685629167933,0.3822257040859193,0.14775743962240143
5,6,0.36699552254771123,0.4379690141729378,0.1950354632793507
6,7,0.34338775260306753,0.5098903320928118,0.14672191530412035
7,8,0.459298926976751,0.5132122515575229,0.02748882146572576
8,9,0.4960497205815843,0.4724836893636641,0.03146659005475085
9,10,0.1681588995947776,0.5179138188687124,0.31392728153650995
10,11,0.4995171996067568,0.5004056002933288,7.720009991500106e-05
11,12,0.5501149242762772,0.4060128103120133,0.04387226541170976
12,13,0.47845904480745727,0.4855419303921103,0.03599902480043211
13,14,0.49855715997250777,0.48834369334869,0.01309914667880261
14,15,0.1135328197029566,0.5047082986534539,0.38175888164358907
15,16,0.4258802757180514,0.5050484894942544,0.06907123478769382
16,17,0.605895495324722,0.05997598676625345,0.33412851790902404
17,18,0.49823713176278633,0.5016241722359315,0.00013869600128154293
18,19,0.479309752544893,0.5095511459340767,0.011139101521029595
19,20,0.4659993918178731,0.4478282688331736,0.08617233934895298
20,21,0.5436710335063292,0.3549968003929536,0.10133216610071748
21,22,0.5009374663761742,0.4975259354892495,0.0015365981345758976
22,23,0.4949257504181675,0.4945854746109015,0.01048877497093113
23,24,0.4238246586789179,0.3973127805617975,0.1788625607592845
24,25,0.42664582273908463,0.43211755980471966,0.14123661745619528
25,26,0.49030458144394984,0.48158254521943494,0.02811287333661544
26,27,0.4774093003061676,0.48172437818238206,0.04086632151144997
27,28,0.4968175607966108,0.49734227550094434,0.005840163702444453
28,29,0.48280710022067547,0.47225484144808155,0.04493805833124303
29,30,0.4846169400087745,0.5026568866448131,0.012726173346411906
30,31,0.47815594195507644,0.4768311714661537,0.045012886578770214
31,32,0.49985565733774584,0.4990409345022199,0.0011034081600343427
32,33,0.45076186912507143,0.3898605854855135,0.1593775453894143
33,34,0.48004160741812796,0.4819229424231232,0.038035450158748645
34,35,0.4985059195195429,0.49864529831523624,0.0028487821652207106
35,36,0.49714920089950587,0.4969685963145492,0.005882202785944608
36,37,0.4926042880815694,0.4913963822063807,0.015999329712049953
37,38,0.4881490747449382,0.48929470775333034,0.022556217501731687
38,39,0.49996842695592836,0.5000113563365577,2.0216707514092117e-05
39,40,0.49613363495076945,0.49401780988933464,0.009848555159896195
40,41,0.47812448281392556,0.489360235075549,0.032515282110525914
41,42,0.48571363070554935,0.49642664387358365,0.01785972542086666
42,43,0.49975574564194425,0.5002105518214989,3.3702536557384755e-05
43,44,0.452066049094349,0.4532706829121227,0.09466326799352849
44,45,0.5000158994529387,0.49991282432863804,7.127621842285694e-05
45,46,0.499636392708817,0.4946978062108225,0.00566580108036026
46,47,0.46099810143728404,0.4461181128709443,0.0928837856917718
47,48,0.49240454412488144,0.49459225263267453,0.013003203242444184
48,49,0.4910483838356814,0.48779804655765846,0.021153569606660393
49,50,0.4960077704459302,0.49758411168664346,0.006408117867425958
50,51,0.4703811765329594,0.47393490719734693,0.05568391626969312
51,52,0.48476348366223676,0.4886388122496396,0.026597704088123803
52,53,0.4980880548711156,0.4994484328823754,0.0024635122465088517
53,54,0.4942381508070597,0.49400764121844715,0.011754207974492819
54,55,0.4857306602450707,0.4867260851534335,0.027543254601496304
55,56,0.47157291765610293,0.47646217203103447,0.05196491031286204
56,57,0.484600239650018,0.4873565862519467,0.028043174098035768
57,58,0.499320892331003,0.499356337868743,0.001322769800254274
58,59,0.49411003403335996,0.49212752293548545,0.013762443031154602
59,60,0.4385784761278772,0.4390465155605825,0.12237500831154043
60,61,0.4915633152615638,0.49275040802184344,0.015686276716592243
61,62,0.4951876388539704,0.4939627937681563,0.010849567377873381
62,63,0.4991717164246906,0.49966493573996906,0.0011633478353409376
63,64,0.49873691947104914,0.49919505886215054,0.0020680216668003417
64,65,0.49148186677427047,0.48953721085331076,0.018980922372418822
65,66,0.46204494060199114,0.4576227616733292,0.0803322977246798
66,67,0.49010881326342326,0.4882659727327957,0.02162521400378127
67,68,0.4300566765458436,0.42965083338271526,0.14029249007144104
68,69,0.38394957682215025,0.36478193942020004,0.25126848375765015
69,70,0.1977772936041129,0.39408997557572695,0.40813273082016
70,71,0.3209868819142568,0.33687632391791533,0.3421367941678283
71,72,0.32145168283399633,0.3299619619899367,0.3485863551760669
72,73,0.30408455951068786,0.2736339104508737,0.42228153003843855
73,74,0.33264160602533055,0.3282544230691464,0.339103970905523
74,75,0.3307324240585942,0.3083638648576419,0.360903711083763
75,76,0.4897984171118941,0.01856817643842431,0.49163340644968206
76,77,0.4566402692288994,0.06426595850504555,0.4790937722660554
77,78,0.30799067557409626,0.24763172375038614,0.4443776006755175
78,79,0.1322356611163497,0.372218277634567,0.4955460612490829
79,80,0.34102085612534444,0.31698229037420866,0.3419968535004468
80,81,0.32284730291058494,0.30560764106332783,0.3715450560260878
81,82,0.36390872309548133,0.2612911379341902,0.3748001389703288
82,83,0.3363934389954428,0.26080621378331725,0.40280034722124103
83,84,0.3377518666782479,0.30423466865788884,0.3580134646638632
84,85,0.34913325052005395,0.28599416412461215,0.36487258535533335
85,86,0.3941288185271829,0.2243127510211242,0.3815584304516929
