,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.5001207295517909,0.49366848257185214,0.0062107878763568965
1,2,0.41490539051466707,0.3086773984611441,0.27641721102418887
2,3,0.5196366424545398,0.4311960540510858,0.049167303494374266
3,4,0.5018842366686775,0.49264815938322837,0.0054676039480940275
4,5,0.34937336237925154,0.2351826286946157,0.4154440089261327
5,6,0.14771462959098874,0.39211000553184827,0.46017536487716276
6,7,0.4328181324679465,0.4133113679719518,0.15387049956010126
7,8,0.35113277459415837,0.4499227634654231,0.19894446194041862
8,9,0.3331201496213762,0.4350211920709735,0.2318586583076495
9,10,0.3316964092624791,0.45193566979305155,0.21636792094446897
10,11,0.30173487037091695,0.45595992640155686,0.24230520322752636
11,12,0.37413064156568226,0.5426752503121215,0.08319410812219663
12,13,0.06041940914773578,0.4998259128042957,0.43975467804796836
13,14,0.4640545405504098,0.34119119609833065,0.19475426335125934
14,15,0.4069552983828598,0.032284186974487955,0.5607605146426521
15,16,0.49522678705662077,0.4858668680299329,0.018906344913446883
16,17,0.11212640501195266,0.482087544080096,0.40578605090795106
17,18,0.47746087120650577,0.49235244031595365,0.03018668847754082
18,19,0.5035925624007449,0.4947961295461023,0.0016113080531524647
19,20,0.48168648523343227,0.47778585374672533,0.04052766101984216
20,21,0.4853403553793587,0.4888220727312229,0.025837571889417956
21,22,0.48675727383301753,0.48927914159877695,0.023963584568206547
22,23,0.48749564173041826,0.49069808384425134,0.021806274425329914
23,24,0.4990857672387282,0.5004146687869963,0.0004995639742757115
24,25,0.4988091386299142,0.49795177597494805,0.003239085395138022
25,26,0.4882651199962298,0.48547753790256565,0.026257342101204936
26,27,0.4999374209407362,0.49992515963944034,0.00013741941982312855
27,28,0.5001465217219332,0.49966959039102254,0.00018388788704415518
28,29,0.5000159813658759,0.4998675981923126,0.0001164204418116745
29,30,0.4799057062070076,0.47797544618779203,0.042118847605199454
30,31,0.49451505192246087,0.4923942107149356,0.013090737362603466
31,32,0.4822127827851786,0.4801288672523017,0.0376583499625197
32,33,0.49064540056176137,0.493545218295448,0.01580938114279043
33,34,0.4790310755344421,0.4734527302801952,0.04751619418536274
34,35,0.500180446907063,0.4990621274507367,0.0007574256422003666
35,36,0.45786522546563163,0.46732951619881863,0.07480525833554941
36,37,0.49423276488433726,0.4934673528659659,0.012299882249697242
37,38,0.4798163141798692,0.48405932342617874,0.03612436239395221
38,39,0.4862923608212764,0.49199013145888587,0.021717507719837766
39,40,0.49998608876247047,0.4985624159669626,0.0014514952705671693
40,41,0.49611274652108633,0.4972158400190676,0.006671413459846039
41,42,0.4792503729184973,0.47986638476166527,0.04088324231983723
42,43,0.49872286256300397,0.49860217500128184,0.0026749624357141582
43,44,0.4548400377210719,0.4544699542500314,0.09069000802889675
44,45,0.47950440856855714,0.47998649043723796,0.0405091009942045
45,46,0.48947869751758505,0.48958793105143683,0.020933371430977614
46,47,0.45976934548448406,0.45851872617561246,0.08171192833990319
47,48,0.42604022710738193,0.4294890908180165,0.14447068207460115
48,49,0.48695381603438215,0.4853517838091483,0.0276944001564697
49,50,0.47311794543715263,0.47705921904652776,0.0498228355163194
50,51,0.4012486803464059,0.4137092852634468,0.18504203439014727
51,52,0.41170615113253645,0.4236343817365718,0.1646594671308922
52,53,0.48957816044400315,0.4843741652895717,0.02604767426642535
53,54,0.4961070373924641,0.49131251126513004,0.012580451342406589
54,55,0.5000877358915167,0.49990654038686705,5.723721616151683e-06
55,56,0.4996377019599349,0.49979747272433467,0.0005648253157305359
56,57,0.49673946189636176,0.49522019683890645,0.008040341264731979
