,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.5066312952805053,0.47970417324909714,0.013664531470397746
1,2,0.49546040632455046,0.4557048823812763,0.04883471129417241
2,3,0.450491945962604,0.5107977011841977,0.03871035285319839
3,4,0.4917051578079411,0.4891153142634006,0.019179527928658013
4,5,0.47732569735949204,0.4755101284475936,0.04716417419291501
5,6,0.3874104518429878,0.43519319198684253,0.1773963561701702
6,7,0.3873328638110011,0.27238633589143774,0.34028080029756086
7,8,0.4803674121127452,0.4756988192083624,0.04393376867889222
8,9,0.4441274114503875,0.4370171923304025,0.11885539621920989
9,10,0.46366880797944676,0.4449946378400432,0.09133655418050891
10,11,0.47013460582866,0.417767905313969,0.1120974888573708
11,12,0.5061765827353804,0.49094478682531506,0.0028786304393043087
12,13,0.41401743276500724,0.5247979058516421,0.06118466138335075
13,14,0.36928442260388383,0.48792055685127117,0.142795020544845
14,15,0.49895233315722476,0.4812620267445007,0.019785640098274705
15,16,0.441725358875016,0.4428053436470925,0.11546929747789099
16,17,0.48691529278701834,0.5029443659055931,0.010140341307388598
17,18,0.41751127084537637,0.4889458662697444,0.09354286288487915
18,19,0.34303106693628277,0.5112970120611068,0.14567192100261028
19,20,0.3617927477568248,0.48969200615431296,0.14851524608886224
20,21,0.46231180004678807,0.27407926548623285,0.26360893446697914
21,22,0.49659212082875287,0.42380313353094523,0.07960474564030193
22,23,0.1040872318504351,0.40745725707937797,0.48845551107018703
23,24,0.47720932199731686,0.465740160471437,0.05705051753124587
24,25,0.4932183525298044,0.49340919139342554,0.013372456076769759
25,26,0.35923011710733804,0.44883957653668993,0.1919303063559718
26,27,0.5039972558692313,0.4861411428382665,0.009861601292501802
27,28,0.14161631728541949,0.3753249629972419,0.48305871971733827
28,29,0.4431087538753702,0.45900476823227343,0.09788647789235629
29,30,0.4399431627473935,0.43390004989868614,0.12615678735392033
30,31,0.2990795722384999,0.39877871924943237,0.302141708512068
31,32,0.46343362172758157,0.4629778884774568,0.07358848979496117
32,33,0.5160091840006584,0.44907405858777705,0.034916757411564935
33,34,0.3596757433575475,0.2013802223305007,0.4389440343119511
34,35,0.505583026350757,0.47946023506533114,0.014956738583911833
35,36,0.3446572839545363,0.5238095390821883,0.13153317696327504
36,37,0.5385246440306981,0.39536125780823755,0.0661140981610641
37,38,0.44825170846382206,0.4049765604592104,0.14677173107696723
38,39,0.4720397254815478,0.4513508512569131,0.07660942326153898
39,40,0.4911706166058149,0.48407183745385735,0.02475754594032764
40,41,0.45801622390336916,0.4617800814256816,0.0802036946709495
41,42,0.4958455959473928,0.47477565044516823,0.02937875360743859
42,43,0.41017748346277405,0.4267416352286088,0.16308088130861667
43,44,0.48761880431075033,0.46455720563469804,0.04782399005455116
44,45,0.4430392588803289,0.4663750941489011,0.09058564697076966
45,46,0.4265126933802851,0.3904828936574421,0.18300441296227257
46,47,0.48948089778119536,0.47500048744032825,0.03551861477847642
47,48,0.4989905170473756,0.5003341427668334,0.0006753401857909918
48,49,0.42147711558253304,0.4423078484263242,0.13621503599114262
49,50,0.0681263081229441,0.5139828100155488,0.41789088186150686
50,51,0.4590330316095048,0.49324399554351056,0.04772297284698488
51,52,0.4184791887034167,0.44932815515713237,0.13219265613945116
52,53,0.03895526464252824,0.5390941680088996,0.4219505673485722
53,54,0.5016162613143702,0.49169479117982484,0.006688947505804811
54,55,0.4869373391142456,0.48327326869526394,0.02978939219049097
55,56,0.42508299745641515,0.4404062272942585,0.13451077524932606
56,57,0.2786364034500013,0.35951580243866177,0.3618477941113366
57,58,0.3298541217650095,0.37089591100565383,0.2992499672293369
58,59,0.31299723895733284,0.34191700078634973,0.34508576025631726
59,60,0.34214043774031144,0.3390052753317998,0.3188542869278894
60,61,0.3649665533631948,0.3496230701271286,0.2854103765096767
61,62,0.302387456623789,0.39181926298654124,0.3057932803896699
62,63,1.1530256538743896e-60,0.4999999999999993,0.5000000000000002
63,64,1.3407375013649146e-64,0.5000000000000006,0.4999999999999999
64,65,4.51156744933073e-61,0.5000000000000003,0.4999999999999999
65,66,4.185899066363599e-62,0.4999999999999996,0.5000000000000001
66,67,1.5739747992968184e-61,0.500000000000001,0.4999999999999991
67,68,7.792940478882845e-61,0.49999999999999944,0.5000000000000007
68,69,3.094812415186442e-61,0.5000000000000056,0.4999999999999944
69,70,2.3732514852848293e-63,0.5000000000000006,0.49999999999999944
70,71,9.831663033468374e-62,0.5000000000000002,0.4999999999999996
71,72,6.407107165504673e-61,0.4999999999999996,0.4999999999999999
