,Window_Index,Loading_Temperature_Prop,Loading_force_Prop,Loading_Voltage_Prop
0,1,0.45072896280360575,0.5400879138743051,0.009183123322089199
1,2,0.04353844636080375,0.46210380317245203,0.4943577504667452
2,3,0.4939830264083061,0.05620127577909411,0.4498156978125998
3,4,0.5072097691463194,0.006767017343947017,0.4860232135097335
4,5,0.31369368596576647,0.37972987297213556,0.30657644106209786
5,6,0.5014213792557135,0.49832471168730386,0.00025390905698256225
6,7,0.2773340098572779,0.5028174012634026,0.21984858887931882
7,8,0.49834716346499774,0.003516060278114023,0.498136776256888
8,9,0.5068585216183863,0.41143116653445766,0.08171031184715623
9,10,0.4983723970232777,0.5004526160281385,0.00117498694858409
10,11,0.32851792929347656,0.4953365907473348,0.17614547995918836
11,12,0.33349595669486476,0.47076399207240077,0.1957400512327348
12,13,0.42563606349622185,0.49633883738316414,0.07802509912061355
13,14,0.5022581297475534,0.3111788598680246,0.18656301038442158
14,15,0.45744547376160416,0.43028572584663133,0.11226880039176464
15,16,0.37742635207739383,0.43238733194334017,0.19018631597926508
16,17,0.352313115879232,0.38467688735590905,0.2630099967648601
17,18,0.41884261280612717,0.4164199323433269,0.16473745485054578
18,19,0.4832809943323264,0.4346116881086018,0.08210731755907184
19,20,0.3438333632676539,0.48641121902961515,0.16975541770273078
20,21,0.4766096108359083,0.48877734986862253,0.034613039295469335
21,22,0.19693909865813108,0.4476372732883112,0.35542362805355765
22,23,0.16416659312921178,0.4719407208910251,0.3638926859797628
23,24,0.3894856933968812,0.43846319680685564,0.1720511097962638
24,25,0.3803861264625456,0.5157049093293613,0.10390896420809384
25,26,0.33014795235410305,0.26811103460403624,0.40174101304186055
26,27,0.4484218106887956,0.41839100748147384,0.13318718182973066
27,28,0.4710699038241398,0.472113096740257,0.05681699943560255
28,29,0.5042799514076117,0.4856752588553662,0.010044789737021763
29,30,0.49381650095658824,0.5000841756911572,0.006099323352254247
30,31,0.0012023323375672296,0.49647208886804045,0.5023255787943921
31,32,0.4699061257010155,0.46516743756693457,0.06492643673204994
32,33,0.5203101927076677,0.005043946225734765,0.4746458610665978
33,34,0.24760628925753198,0.2974015613947722,0.454992149347696
34,35,0.21672002476592336,0.4310203233919146,0.35225965184216235
35,36,0.4973505261064682,0.5021650580459456,0.00048441584758565995
36,37,0.4478003481868774,0.4560476526270188,0.09615199918610333
37,38,0.4984192475317103,0.5001231024439319,0.0014576500243575516
38,39,0.496637931568751,0.06049942185322384,0.44286264657802515
39,40,0.4779202073200963,0.40674254352635497,0.11533724915354869
40,41,0.47580810407780183,0.41222122000109257,0.11197067592110575
41,42,0.4598778882628418,0.4924249250292652,0.047697186707892886
42,43,0.48803486034990246,0.5012579310894572,0.010707208560640455
43,44,0.39715692109938694,0.4768289123499506,0.1260141665506623
44,45,0.3511090291432896,0.590322812796333,0.058568158060377414
45,46,0.45479541240811494,0.4463721573968306,0.09883243019505422
46,47,0.5041024545393966,0.4955649585767661,0.00033258688383738685
47,48,0.44124899474219614,0.5127084271004906,0.04604257815731294
48,49,0.4940713334126576,0.5025835245639022,0.003345142023440668
49,50,0.2566039855776725,0.523533287609533,0.21986272681279448
50,51,0.5000444162178177,0.49971702656131534,0.00023855722086668518
51,52,0.5019808272353644,0.4932620332228322,0.004757139541803169
52,53,0.1534481543939384,0.4256098805487564,0.420941965057305
53,54,0.44784929301244475,0.3327782747941904,0.21937243219336522
54,55,0.47963194610725385,0.4891583237998326,0.0312097300929135
55,56,0.49776130598117563,0.498133401822923,0.004105292195901621
56,57,0.3660026856276083,0.5327696905252083,0.10122762384718387
57,58,0.4915732547708128,0.4928612580769279,0.015565487152259671
58,59,0.42129999588496597,0.4165971308915621,0.1621028732234723
59,60,0.5177991427621131,0.4516849053910925,0.030515951846794707
60,61,0.5326422107059764,0.015402664882183259,0.4519551244118398
61,62,0.4788491373360383,0.37207132222575606,0.14907954043820532
62,63,0.39179103930538955,0.1289282115352888,0.47928074915932134
63,64,0.3038835417711067,0.44079046162016483,0.2553259966087288
64,65,0.16360927993721722,0.31220876601577274,0.5241819540470097
65,66,0.25567351942950844,0.3939990313977863,0.3503274491727058
66,67,0.32870464892893936,0.34248850530307334,0.32880684576798763
67,68,0.3299069178904195,0.3462416990250276,0.32385138308455297
68,69,0.3264134145530515,0.3457449394850777,0.327841645961871
69,70,0.3226230172572227,0.3633848154933518,0.3139921672494259
70,71,0.3755835165165838,0.42359024728446787,0.20082623619894827
71,72,0.5025846055990235,0.47439008483956646,0.023025309561410193
72,73,0.3649068912216474,0.3221107844205855,0.31298232435776696
73,74,0.43675027786655385,0.4239815769239641,0.13926814520948164
74,75,0.4693567303304857,0.47297466531181015,0.05766860435770463
75,76,0.4873433621183059,0.4665232544357665,0.04613338344592737
76,77,0.4515188916587195,0.244847858457322,0.30363324988395896
77,78,0.3679592344875458,0.48342936246540275,0.14861140304705156
78,79,0.4998919255016491,0.5001019717216741,6.102776676675311e-06
79,80,0.4974643116798835,0.49633959853311027,0.006196089787005578
80,81,0.4996985068319053,0.4992274424176869,0.0010740507504080235
81,82,0.4925731101268868,0.4946323413551991,0.01279454851791352
82,83,0.44447915145444405,0.4477724803455903,0.10774836819996594
83,84,0.45085977560595764,0.4567478088987337,0.09239241549530838
