,dataset,30_150
0,Sorteria-100SOC-cell1,0.2349862258953168
1,Sorteria-100SOC-cell2,0.1672176308539945
2,Sorteria-Control-100SOC-cell1,0.16501377410468315
3,Sorteria-Control-100SOC-cell2,0.16721763085399446
4,LCO-LP-6400mAh-100SOC-cell1,0.25977961432506885
5,LCO-LP-6400mAh-100SOC-cell2,0.10247933884297522
6,LCO-LP-6400mAh-80SOC-Cell3,0.35564738292011017
7,LCO-LP6400mAh-80SOC-cell4,0.34325068870523406
8,Soetria-80SOC-cell3,0.1774104683195592
9,Sorteria-Control-60SOC-cell1,0.3633608815426997
10,Soetria-Control-45SOC-cell1,0.2735537190082644
11,Sorteria-control-40SOC-cell2,0.19944903581267218
12,Sorteria-control-20SOC-cell1,0.25674931129476586
13,Soteria-control-30SOC-cell2,0.23085399449035815
14,Soteria-control-30SOC-cell1,0.33278236914600545
15,Soteria-control-10SOC-cell1,0.303030303030303
16,Soteria-Control-0SOC-cell1,0.29834710743801646
17,Soteria-SCC-90SOC-cell1,0.23663911845730032
18,Soteria-SCC-80SOC-cell1,0.29228650137741047
19,Soteria-SCC-60SOC-cell1,0.16033057851239674
20,Soteria-SCC-20SOC-5180mAh,0.265564738292011
21,OE-LCO-6470mAh-60SOC,0.30110192837465555
22,OE-LCO-6490mAh-60SOC,0.2994490358126722
23,OE-LCO-6270mAh-40SOC,0.3793388429752066
24,OE-LCO-6500mAh-20SOC,0.35426997245179065
25,OE-LCO-6560mAh-0SOC,0.3358126721763085
26,OE-LCO-6550mAh-20SOC,0.28898071625344357
27,OE-LCO-6500mAh-40SOC,0.3490358126721763
28,OE-LCO-6340mAh-0SOC,0.3283746556473829
29,OE-LCO-6400mAh-20SOC,0.36391184573002755
30,Soteria-SCC-5070-70SOC,0.3129476584022039
31,OE-LFP10Ah-0SOC-cell9,0.39146005509641874
32,OE-LFP10Ah-0SOC-cell10,0.2633608815426997
33,OE-LFP10Ah-40SOC-cell7,0.3515151515151515
34,OE-LFP10Ah-40SOC-cell8,0.4041322314049587
35,OE-LFP10Ah-70SOC-cell5,0.3068870523415978
36,OE-LFP10Ah-70SOC-cell6,0.315702479338843
37,OE-LFP10Ah-80SOC-cell3,0.39889807162534424
38,OE-LFP10Ah-80SOC-cell4,0.3121212121212122
39,OE-10Ahr-NMC-70SOC-cell7,0.07961432506887055
40,OE-10Ahr-NMC-80SOC-cell8,0.1272727272727273
41,OE-10Ahr-NMC-80SOC-Cell9,0.04407713498622588
42,OE-10Ahr-NMC-100SOC-cell10,0.14986225895316801
43,OE-10Ahr-NMC-100SOC-cell11,0.07024793388429754
44,OE-LFP10Ah-100SOC-cell1,0.31680440771349866
45,OE-LFP10Ah-100SOC-cell2,0.365564738292011
46,OE-LFP10Ah-100SOC-cell12,0.4024793388429753
47,Soteria-Control-50SOC,0.3203856749311295
48,Soteria-SCC-4160mAh-100SOC-8mm,0.3360881542699724
49,OE-10Ahr-NMC-70SOC-cell6,0.16887052341597794
50,OE-10AHr-NMC-40SOC-Cell4,0.35785123966942145
51,OE-10Ahr-NMC-40SOC-cell1,0.2988980716253444
52,OE-10Ahr-NMC-0SOC-cell1,0.3085399449035812
53,OE-10Ahr-NMC-0SOC-cell2,0.29559228650137737
54,OE-LFP10Ah-80SOC-Cell15,0.3275482093663912
55,LFP10Ah-60SOC-Cell17,0.3151515151515152
56,Soteria-SCC-4720mAh-40SOC,0.3404958677685951
57,Soteria-SCC-4700mAh-100SOC-12mm,0.14765840220385676
58,OE-LFP-cell14-60SOC-10Ah,0.2900826446280992
59,OE-LFP10Ah-80SOC-cell13,0.3066115702479339
60,OE-LFP10Ah-60SOC,0.3735537190082645
61,500mAh1-20S0C,0.25757575757575757
