,dataset,10_75
0,Sorteria-100SOC-cell1,0.37323232323232325
1,Sorteria-100SOC-cell2,0.36414141414141415
2,Sorteria-Control-100SOC-cell1,0.3611111111111112
3,Sorteria-Control-100SOC-cell2,0.11515151515151514
4,LCO-LP-6400mAh-100SOC-cell1,0.3762626262626263
5,LCO-LP-6400mAh-100SOC-cell2,0.21919191919191922
6,LCO-LP-6400mAh-80SOC-Cell3,0.40959595959595946
7,LCO-LP6400mAh-80SOC-cell4,0.49848484848484864
8,Soetria-80SOC-cell3,0.17929292929292934
9,Sorteria-Control-60SOC-cell1,0.5247474747474747
10,Soetria-Control-45SOC-cell1,0.3060606060606061
11,Sorteria-control-40SOC-cell2,0.3070707070707072
12,Sorteria-control-20SOC-cell1,0.31919191919191925
13,Soteria-control-30SOC-cell2,0.41111111111111126
14,Soteria-control-30SOC-cell1,0.47626262626262633
15,Soteria-control-10SOC-cell1,0.39595959595959596
16,Soteria-Control-0SOC-cell1,0.3131313131313132
17,Soteria-SCC-90SOC-cell1,0.18181818181818185
18,Soteria-SCC-80SOC-cell1,0.38939393939393935
19,Soteria-SCC-60SOC-cell1,0.23232323232323235
20,Soteria-SCC-20SOC-5180mAh,0.22222222222222227
21,OE-LCO-6470mAh-60SOC,0.3848484848484849
22,OE-LCO-6490mAh-60SOC,0.4166666666666667
23,OE-LCO-6270mAh-40SOC,0.4893939393939394
24,OE-LCO-6500mAh-20SOC,0.4328282828282829
25,OE-LCO-6560mAh-0SOC,0.44040404040404035
26,OE-LCO-6550mAh-20SOC,0.2702020202020202
27,OE-LCO-6500mAh-40SOC,0.3929292929292929
28,OE-LCO-6340mAh-0SOC,0.3545454545454546
29,OE-LCO-6400mAh-20SOC,0.3616161616161617
30,Soteria-SCC-5070-70SOC,0.26212121212121214
31,OE-LFP10Ah-0SOC-cell9,0.5813131313131313
32,OE-LFP10Ah-0SOC-cell10,0.3808080808080808
33,OE-LFP10Ah-40SOC-cell7,0.5252525252525253
34,OE-LFP10Ah-40SOC-cell8,0.5378787878787877
35,OE-LFP10Ah-70SOC-cell5,0.4540404040404041
36,OE-LFP10Ah-70SOC-cell6,0.49444444444444446
37,OE-LFP10Ah-80SOC-cell3,0.5681818181818182
38,OE-LFP10Ah-80SOC-cell4,0.39191919191919194
39,OE-10Ahr-NMC-70SOC-cell7,0.145959595959596
40,OE-10Ahr-NMC-80SOC-cell8,0.3580808080808081
41,OE-10Ahr-NMC-80SOC-Cell9,0.12979797979797977
42,OE-10Ahr-NMC-100SOC-cell10,0.2691919191919192
43,OE-10Ahr-NMC-100SOC-cell11,0.1388888888888889
44,OE-LFP10Ah-100SOC-cell1,0.5712121212121211
45,OE-LFP10Ah-100SOC-cell2,0.5863636363636364
46,OE-LFP10Ah-100SOC-cell12,0.5095959595959596
47,Soteria-Control-50SOC,0.3651515151515151
48,Soteria-SCC-4160mAh-100SOC-8mm,0.4282828282828283
49,OE-10Ahr-NMC-70SOC-cell6,0.41161616161616166
50,OE-10AHr-NMC-40SOC-Cell4,0.4979797979797978
51,OE-10Ahr-NMC-40SOC-cell1,0.42525252525252527
52,OE-10Ahr-NMC-0SOC-cell1,0.43282828282828295
53,OE-10Ahr-NMC-0SOC-cell2,0.5590909090909091
54,OE-LFP10Ah-80SOC-Cell15,0.5181818181818183
55,LFP10Ah-60SOC-Cell17,0.5050505050505051
56,Soteria-SCC-4720mAh-40SOC,0.32828282828282834
57,Soteria-SCC-4700mAh-100SOC-12mm,0.25252525252525254
58,OE-LFP-cell14-60SOC-10Ah,0.3873737373737374
59,OE-LFP10Ah-80SOC-cell13,0.34343434343434354
60,OE-LFP10Ah-60SOC,0.36464646464646466
61,500mAh1-20S0C,0.3606060606060606
62,500mAh1-40S0C,0.4131313131313131
63,500mAh1-60S0C,0.42272727272727273
64,500mAh1-80S0C,0.46464646464646464
65,500mAh1-100S0C,0.5444444444444445
66,500mAh2-20S0C,0.592929292929293
67,500mAh2-40S0C,0.5893939393939394
68,500mAh2-60S0C,0.292929292929293
69,500mAh2-80S0C,0.38181818181818183
70,500mAh2-100S0C,0.4838383838383839
71,500mAh3-20S0C,0.585858585858586
72,500mAh3-40S0C,0.5257575757575758
73,500mAh3-60S0C,0.4964646464646465
74,500mAh3-80S0C,0.5207070707070708
75,500mAh3-100S0C,0.46818181818181814
76,2000mAh1-20S0C,0.4696969696969698
77,2000mAh1-40S0C,0.43030303030303035
78,2000mAh1-60S0C,0.44848484848484854
79,2000mAh1-80S0C,0.5626262626262627
80,2000mAh1-100S0C,0.4393939393939394
81,2000mAh2-20S0C,0.51010101010101
82,2000mAh2-40S0C,0.47373737373737373
83,2000mAh2-60S0C,0.47828282828282825
84,2000mAh2-80S0C,0.5454545454545453
85,2000mAh2-100S0C,0.39747474747474754
86,OE-NMC10Ah-60SOC,0.30404040404040406
87,OE-NMC10Ah-50SOC,0.4934343434343436
88,1500mAh1-20S0C,0.392929292929293
89,1500mAh1-40S0C,0.34696969696969704
90,1500mAh1-60S0C,0.5661616161616162
91,1500mAh1-80S0C,0.44393939393939397
92,1500mAh1-100S0C,0.49090909090909096
93,1500mAh2-20S0C,0.41464646464646465
94,1500mAh2-40S0C,0.5747474747474749
95,1500mAh2-60S0C,0.38989898989898986
96,1500mAh2-80S0C,0.41616161616161623
97,1500mAh2-100S0C,0.5419191919191919
98,1500mAh3-20S0C,0.5181818181818181
99,1500mAh3-40S0C,0.4565656565656565
100,1500mAh3-60S0C,0.46010101010101007
101,1500mAh3-80S0C,0.494949494949495
102,1500mAh3-100S0C,0.5363636363636365
103,OE-NMC10Ah-45SOC,0.41868686868686866
104,OE-NMC10Ah-20SOC,0.5191919191919193
105,Soteria-SCC-5050mAhr-100SOC,0.3747474747474748
106,Soteria-control-5100mAh-50SOC,0.4823232323232324
107,OE-NMC10Ah-20SOC-cell2,0.5095959595959597
108,OE-NMC10Ah-45SOC-cell2,0.4015151515151515
109,OE-LFP10Ah-20SOC,0.5116161616161617
110,Soteria-Control-5120mAh-50SOC,0.4858585858585859
111,Soteria-Control-5100mAh-55SOC,0.5348484848484849
112,Soteria-Control-5010mAh-20SOC,0.49343434343434345
113,Soteria-Control-5030mAh-10SOC,0.5747474747474748
114,Soteria-SCC-4870mah-0SOC,0.46616161616161617
115,Soteria-SCC-4630mAh-10SOC,0.34090909090909094
116,Soteria-SCC-5080mAh-20SOC,0.4696969696969697
117,Soteria-SCC-5170mAh-60SOC,0.24646464646464653
