,dataset,10_60
0,Sorteria-100SOC-cell1,0.43790849673202603
1,Sorteria-100SOC-cell2,0.3666666666666666
2,Soteria-SCC-90SOC-cell1,0.19281045751633988
3,Soteria-SCC-80SOC-cell1,0.44183006535947705
4,Soteria-SCC-60SOC-cell1,0.26339869281045747
5,Soteria-SCC-20SOC-5180mAh,0.26209150326797387
6,OE-LCO-6340mAh-0SOC,0.33986928104575154
7,Soteria-SCC-5070-70SOC,0.24052287581699344
8,Soteria-SCC-4160mAh-100SOC-8mm,0.4405228758169934
9,Soteria-SCC-4720mAh-40SOC,0.3921568627450979
10,Soteria-SCC-4700mAh-100SOC-12mm,0.457516339869281
11,Soteria-SCC-5050mAhr-100SOC,0.3366013071895424
12,Soteria-SCC-4870mah-0SOC,0.603267973856209
13,Soteria-SCC-4630mAh-10SOC,0.3660130718954247
14,Soteria-SCC-5080mAh-20SOC,0.4745098039215686
15,Soteria-SCC-5170mAh-60SOC,0.318954248366013
16,OE-LFP10Ah-0SOC-cell9,0.6294117647058822
17,OE-LFP10Ah-0SOC-cell10,0.42941176470588227
18,OE-LFP10Ah-40SOC-cell7,0.5960784313725488
19,OE-LFP10Ah-70SOC-cell5,0.4666666666666666
20,OE-LFP10Ah-70SOC-cell6,0.5673202614379084
21,OE-LFP10Ah-100SOC-cell2,0.6098039215686273
22,OE-LFP10Ah-80SOC-Cell15,0.5732026143790848
23,OE-LFP-cell14-60SOC-10Ah,0.43006535947712415
24,OE-LFP10Ah-60SOC,0.42614379084967324
25,500mAh1-20S0C,0.4104575163398691
26,500mAh1-40S0C,0.4228758169934641
27,500mAh1-60S0C,0.47516339869281043
28,500mAh1-80S0C,0.531372549019608
29,500mAh1-100S0C,0.5934640522875816
30,500mAh2-20S0C,0.6830065359477122
31,500mAh2-40S0C,0.6679738562091502
32,500mAh2-60S0C,0.2745098039215686
33,500mAh2-80S0C,0.49411764705882344
34,500mAh2-100S0C,0.5130718954248366
35,500mAh3-20S0C,0.6346405228758167
36,500mAh3-40S0C,0.568627450980392
37,500mAh3-60S0C,0.5941176470588234
38,500mAh3-80S0C,0.5888888888888889
39,500mAh3-100S0C,0.5235294117647059
40,2000mAh1-20S0C,0.5196078431372549
41,2000mAh1-40S0C,0.4633986928104575
42,2000mAh2-20S0C,0.5777777777777776
43,2000mAh2-40S0C,0.503267973856209
44,1500mAh1-20S0C,0.4888888888888888
45,1500mAh1-40S0C,0.42941176470588227
46,1500mAh1-60S0C,0.6470588235294116
47,1500mAh1-80S0C,0.538562091503268
48,1500mAh1-100S0C,0.518954248366013
49,1500mAh2-20S0C,0.4954248366013071
50,1500mAh2-40S0C,0.6215686274509802
51,1500mAh2-60S0C,0.3725490196078431
52,1500mAh2-80S0C,0.4784313725490196
53,1500mAh2-100S0C,0.6222222222222222
54,1500mAh3-20S0C,0.5830065359477122
55,1500mAh3-40S0C,0.4653594771241829
56,1500mAh3-60S0C,0.48823529411764705
57,1500mAh3-80S0C,0.5601307189542483
58,1500mAh3-100S0C,0.6052287581699345
