,dataset,10_125
0,Sorteria-100SOC-cell1,0.25028735632183907
1,Sorteria-100SOC-cell2,0.2158045977011494
2,Sorteria-Control-100SOC-cell1,0.2560344827586207
3,Sorteria-Control-100SOC-cell2,0.1721264367816092
4,LCO-LP-6400mAh-100SOC-cell1,0.24999999999999997
5,LCO-LP-6400mAh-100SOC-cell2,0.12471264367816091
6,LCO-LP-6400mAh-80SOC-Cell3,0.33362068965517244
7,LCO-LP6400mAh-80SOC-cell4,0.39195402298850573
8,Soetria-80SOC-cell3,0.16954022988505743
9,Sorteria-Control-60SOC-cell1,0.3899425287356323
10,Soetria-Control-45SOC-cell1,0.2554597701149425
11,Sorteria-control-40SOC-cell2,0.19281609195402302
12,Sorteria-control-20SOC-cell1,0.25718390804597707
13,Soteria-control-30SOC-cell2,0.23390804597701148
14,Soteria-control-30SOC-cell1,0.33994252873563213
15,Soteria-control-10SOC-cell1,0.27528735632183904
16,Soteria-Control-0SOC-cell1,0.27413793103448275
17,Soteria-SCC-90SOC-cell1,0.23448275862068968
18,Soteria-SCC-80SOC-cell1,0.31408045977011484
19,Soteria-SCC-60SOC-cell1,0.16896551724137937
20,Soteria-SCC-20SOC-5180mAh,0.23764367816091955
21,OE-LCO-6470mAh-60SOC,0.3048850574712644
22,OE-LCO-6490mAh-60SOC,0.32471264367816094
23,OE-LCO-6270mAh-40SOC,0.4066091954022989
24,OE-LCO-6500mAh-20SOC,0.3399425287356322
25,OE-LCO-6560mAh-0SOC,0.33821839080459776
26,OE-LCO-6550mAh-20SOC,0.2635057471264368
27,OE-LCO-6500mAh-40SOC,0.32586206896551734
28,OE-LCO-6340mAh-0SOC,0.31551724137931036
29,OE-LCO-6400mAh-20SOC,0.3379310344827585
30,Soteria-SCC-5070-70SOC,0.2655172413793104
31,OE-LFP10Ah-0SOC-cell9,0.4247126436781609
32,OE-LFP10Ah-0SOC-cell10,0.2772988505747127
33,OE-LFP10Ah-40SOC-cell7,0.39252873563218393
34,OE-LFP10Ah-40SOC-cell8,0.42643678160919535
35,OE-LFP10Ah-70SOC-cell5,0.35919540229885055
36,OE-LFP10Ah-70SOC-cell6,0.335919540229885
37,OE-LFP10Ah-80SOC-cell3,0.43505747126436783
38,OE-LFP10Ah-80SOC-cell4,0.28965517241379307
39,OE-10Ahr-NMC-70SOC-cell7,0.08304597701149426
40,OE-10Ahr-NMC-80SOC-cell8,0.20373563218390803
41,OE-10Ahr-NMC-80SOC-Cell9,0.07385057471264368
42,OE-10Ahr-NMC-100SOC-cell10,0.17787356321839082
43,OE-10Ahr-NMC-100SOC-cell11,0.10073260073260075
44,OE-LFP10Ah-100SOC-cell1,0.3632183908045976
45,OE-LFP10Ah-100SOC-cell2,0.44856321839080476
46,OE-LFP10Ah-100SOC-cell12,0.4301724137931035
47,Soteria-Control-50SOC,0.3045977011494253
48,Soteria-SCC-4160mAh-100SOC-8mm,0.34310344827586203
49,OE-10Ahr-NMC-70SOC-cell6,0.2508620689655172
50,OE-10AHr-NMC-40SOC-Cell4,0.3827586206896552
51,OE-10Ahr-NMC-40SOC-cell1,0.2979885057471264
52,OE-10Ahr-NMC-0SOC-cell1,0.31408045977011495
53,OE-10Ahr-NMC-0SOC-cell2,0.35114942528735626
54,OE-LFP10Ah-80SOC-Cell15,0.3640804597701149
55,LFP10Ah-60SOC-Cell17,0.378735632183908
56,Soteria-SCC-4720mAh-40SOC,0.3014367816091955
57,Soteria-SCC-4700mAh-100SOC-12mm,0.15431034482758624
58,OE-LFP-cell14-60SOC-10Ah,0.2635057471264368
59,OE-LFP10Ah-80SOC-cell13,0.26695402298850573
60,OE-LFP10Ah-60SOC,0.34511494252873565
61,500mAh1-20S0C,0.2600574712643678
62,500mAh1-40S0C,0.25000000000000006
63,500mAh1-60S0C,0.3468390804597702
64,500mAh1-80S0C,0.3620689655172414
65,500mAh1-100S0C,0.4212643678160919
66,500mAh2-20S0C,0.38304597701149423
67,500mAh2-40S0C,0.4229885057471264
68,500mAh2-60S0C,0.28390804597701147
69,500mAh2-80S0C,0.28505747126436787
70,500mAh2-100S0C,0.35977011494252864
71,500mAh3-20S0C,0.46781609195402296
72,500mAh3-40S0C,0.3971264367816092
73,500mAh3-60S0C,0.33764367816091956
74,500mAh3-80S0C,0.37327586206896546
75,500mAh3-100S0C,0.335632183908046
76,2000mAh1-20S0C,0.38017241379310346
77,2000mAh1-40S0C,0.3126436781609196
78,2000mAh1-60S0C,0.2959770114942529
79,2000mAh1-80S0C,0.3971264367816092
80,2000mAh1-100S0C,0.33189655172413796
81,2000mAh2-20S0C,0.3836206896551725
82,2000mAh2-40S0C,0.3439655172413794
83,2000mAh2-60S0C,0.40545977011494244
84,2000mAh2-80S0C,0.4117816091954023
