,dataset,10_100
0,Sorteria-100SOC-cell1,0.2981684981684981
1,Sorteria-100SOC-cell2,0.27509157509157506
2,Soteria-SCC-90SOC-cell1,0.20879120879120877
3,Soteria-SCC-80SOC-cell1,0.3619047619047618
4,Soteria-SCC-60SOC-cell1,0.20586080586080585
5,Soteria-SCC-20SOC-5180mAh,0.23150183150183146
6,OE-LCO-6340mAh-0SOC,0.3615384615384615
7,Soteria-SCC-5070-70SOC,0.2516483516483516
8,Soteria-SCC-4160mAh-100SOC-8mm,0.3890109890109889
9,Soteria-SCC-4720mAh-40SOC,0.31868131868131866
10,Soteria-SCC-4700mAh-100SOC-12mm,0.3282051282051282
11,Soteria-SCC-5050mAhr-100SOC,0.3146520146520146
12,Soteria-SCC-4870mah-0SOC,0.3615384615384614
13,Soteria-SCC-4630mAh-10SOC,0.30549450549450546
14,Soteria-SCC-5080mAh-20SOC,0.3934065934065933
15,Soteria-SCC-5170mAh-60SOC,0.1787545787545787
16,OE-LFP10Ah-0SOC-cell9,0.4926739926739926
17,OE-LFP10Ah-0SOC-cell10,0.32564102564102554
18,OE-LFP10Ah-40SOC-cell7,0.4527472527472527
19,OE-LFP10Ah-70SOC-cell5,0.41135531135531134
20,OE-LFP10Ah-70SOC-cell6,0.3985347985347984
21,OE-LFP10Ah-100SOC-cell2,0.5139194139194138
22,OE-LFP10Ah-80SOC-Cell15,0.4135531135531135
23,OE-LFP-cell14-60SOC-10Ah,0.3373626373626373
24,OE-LFP10Ah-60SOC,0.37619047619047613
25,500mAh1-20S0C,0.2967032967032966
26,500mAh1-40S0C,0.3186813186813186
27,500mAh1-60S0C,0.3798534798534798
28,500mAh1-80S0C,0.39010989010989
29,500mAh1-100S0C,0.4783882783882783
30,500mAh2-20S0C,0.4882783882783882
31,500mAh2-40S0C,0.49377289377289374
32,500mAh2-60S0C,0.3179487179487179
33,500mAh2-80S0C,0.2908424908424908
34,500mAh2-100S0C,0.4161172161172161
35,500mAh3-20S0C,0.5153846153846154
36,500mAh3-40S0C,0.45164835164835165
37,500mAh3-60S0C,0.4304029304029304
38,500mAh3-80S0C,0.43003663003662995
39,500mAh3-100S0C,0.3963369963369962
40,2000mAh1-20S0C,0.44102564102564096
41,2000mAh1-40S0C,0.375091575091575
42,2000mAh2-20S0C,0.43003663003662995
43,2000mAh2-40S0C,0.4117216117216117
44,1500mAh1-20S0C,0.3197802197802197
45,1500mAh1-40S0C,0.25164835164835164
46,1500mAh1-60S0C,0.47216117216117215
47,1500mAh1-80S0C,0.36080586080586075
48,1500mAh1-100S0C,0.4252747252747252
49,1500mAh2-20S0C,0.342124542124542
50,1500mAh2-40S0C,0.47545787545787543
51,1500mAh2-60S0C,0.3798534798534798
52,1500mAh2-80S0C,0.3377289377289377
53,1500mAh2-100S0C,0.43113553113553105
54,1500mAh3-20S0C,0.4465201465201465
55,1500mAh3-40S0C,0.3985347985347984
56,1500mAh3-60S0C,0.342124542124542
57,1500mAh3-80S0C,0.41758241758241754
58,1500mAh3-100S0C,0.44212454212454205
59,OE-LFP10Ah-20SOC,0.4498168498168498
60,Soteria-Control-0SOC-cell1,0.2996336996336995
61,OE-LCO-6500mAh-20SOC,0.37216117216117206
