,dataset,40_75
0,Sorteria-100SOC-cell1,0.5074074074074074
1,Sorteria-100SOC-cell2,0.37222222222222234
2,Sorteria-Control-100SOC-cell1,0.2648148148148148
3,Sorteria-Control-100SOC-cell2,0.18518518518518517
4,LCO-LP-6400mAh-100SOC-cell1,0.4444444444444444
5,LCO-LP-6400mAh-100SOC-cell2,0.1981481481481481
6,LCO-LP-6400mAh-80SOC-Cell3,0.5129629629629628
7,LCO-LP6400mAh-80SOC-cell4,0.5444444444444445
8,Soetria-80SOC-cell3,0.2861111111111112
9,Sorteria-Control-60SOC-cell1,0.6046296296296296
10,Soetria-Control-45SOC-cell1,0.37314814814814823
11,Sorteria-control-40SOC-cell2,0.4259259259259259
12,Sorteria-control-20SOC-cell1,0.4833333333333333
13,Soteria-control-30SOC-cell2,0.538888888888889
14,Soteria-control-30SOC-cell1,0.5148148148148148
15,Soteria-control-10SOC-cell1,0.47592592592592603
16,Soteria-Control-0SOC-cell1,0.4981481481481482
17,Soteria-SCC-90SOC-cell1,0.3101851851851852
18,Soteria-SCC-80SOC-cell1,0.49537037037037035
19,Soteria-SCC-60SOC-cell1,0.38518518518518524
20,Soteria-SCC-20SOC-5180mAh,0.3787037037037037
21,OE-LCO-6470mAh-60SOC,0.5564814814814816
22,OE-LCO-6490mAh-60SOC,0.5666666666666668
23,OE-LCO-6270mAh-40SOC,0.5740740740740741
24,OE-LCO-6500mAh-20SOC,0.5425925925925926
25,OE-LCO-6560mAh-0SOC,0.5805555555555556
26,OE-LCO-6550mAh-20SOC,0.46481481481481474
27,OE-LCO-6500mAh-40SOC,0.5398148148148149
28,OE-LCO-6340mAh-0SOC,0.4574074074074075
29,OE-LCO-6400mAh-20SOC,0.4296296296296297
30,Soteria-SCC-5070-70SOC,0.45833333333333326
31,OE-LFP10Ah-0SOC-cell9,0.6046296296296295
32,OE-LFP10Ah-0SOC-cell10,0.5712962962962963
33,OE-LFP10Ah-40SOC-cell7,0.5962962962962963
34,OE-LFP10Ah-40SOC-cell8,0.6037037037037037
35,OE-LFP10Ah-70SOC-cell5,0.4277777777777778
36,OE-LFP10Ah-70SOC-cell6,0.5518518518518518
37,OE-LFP10Ah-80SOC-cell3,0.5712962962962963
38,OE-LFP10Ah-80SOC-cell4,0.5361111111111112
39,OE-10Ahr-NMC-70SOC-cell7,0.24814814814814812
40,OE-10Ahr-NMC-80SOC-cell8,0.3879629629629631
41,OE-10Ahr-NMC-80SOC-Cell9,0.09814814814814812
42,OE-10Ahr-NMC-100SOC-cell10,0.27129629629629637
43,OE-10Ahr-NMC-100SOC-cell11,0.06574074074074074
44,OE-LFP10Ah-100SOC-cell1,0.5796296296296297
45,OE-LFP10Ah-100SOC-cell2,0.5685185185185184
46,OE-LFP10Ah-100SOC-cell12,0.5546296296296297
47,Soteria-Control-50SOC,0.4425925925925927
48,Soteria-SCC-4160mAh-100SOC-8mm,0.5092592592592593
49,OE-10Ahr-NMC-70SOC-cell6,0.4342592592592593
50,OE-10AHr-NMC-40SOC-Cell4,0.585185185185185
51,OE-10Ahr-NMC-40SOC-cell1,0.4685185185185185
52,OE-10Ahr-NMC-0SOC-cell1,0.47314814814814815
53,OE-10Ahr-NMC-0SOC-cell2,0.5212962962962963
54,OE-LFP10Ah-80SOC-Cell15,0.5314814814814814
55,LFP10Ah-60SOC-Cell17,0.5287037037037038
56,Soteria-SCC-4720mAh-40SOC,0.5231481481481481
57,Soteria-SCC-4700mAh-100SOC-12mm,0.3287037037037038
58,OE-LFP-cell14-60SOC-10Ah,0.4296296296296297
59,OE-LFP10Ah-80SOC-cell13,0.5472222222222222
60,OE-LFP10Ah-60SOC,0.5768518518518518
61,500mAh1-20S0C,0.25462962962962965
62,500mAh1-40S0C,0.36203703703703705
63,500mAh1-60S0C,0.5351851851851852
64,500mAh1-80S0C,0.538888888888889
65,500mAh1-100S0C,0.5777777777777777
66,500mAh2-20S0C,0.5361111111111112
67,500mAh2-40S0C,0.5055555555555555
68,500mAh2-60S0C,0.3666666666666666
69,500mAh2-80S0C,0.3592592592592593
70,500mAh2-100S0C,0.49259259259259264
71,500mAh3-20S0C,0.5685185185185186
72,500mAh3-40S0C,0.5935185185185186
73,500mAh3-60S0C,0.5212962962962964
74,500mAh3-80S0C,0.5527777777777777
75,500mAh3-100S0C,0.5287037037037037
76,2000mAh1-20S0C,0.44629629629629636
77,2000mAh1-40S0C,0.5185185185185185
78,2000mAh1-60S0C,0.5046296296296295
79,2000mAh1-80S0C,0.5361111111111112
80,2000mAh1-100S0C,0.48796296296296304
81,2000mAh2-20S0C,0.5768518518518518
82,2000mAh2-40S0C,0.5398148148148149
83,2000mAh2-60S0C,0.5620370370370371
84,2000mAh2-80S0C,0.5953703703703705
85,2000mAh2-100S0C,0.49999999999999994
86,OE-NMC10Ah-60SOC,0.3620370370370371
87,OE-NMC10Ah-50SOC,0.4759259259259259
88,1500mAh1-20S0C,0.45000000000000007
89,1500mAh1-40S0C,0.3907407407407408
90,1500mAh1-60S0C,0.5129629629629631
91,1500mAh1-80S0C,0.4796296296296296
92,1500mAh1-100S0C,0.5379629629629631
93,1500mAh2-20S0C,0.5166666666666667
94,1500mAh2-40S0C,0.5379629629629629
95,1500mAh2-60S0C,0.6629629629629631
96,1500mAh2-80S0C,0.5472222222222223
97,1500mAh2-100S0C,0.5990740740740742
98,1500mAh3-20S0C,0.5481481481481482
99,1500mAh3-40S0C,0.5685185185185185
100,1500mAh3-60S0C,0.43240740740740746
101,1500mAh3-80S0C,0.5416666666666667
102,1500mAh3-100S0C,0.5574074074074075
103,OE-NMC10Ah-45SOC,0.537037037037037
104,OE-NMC10Ah-20SOC,0.5805555555555555
105,Soteria-SCC-5050mAhr-100SOC,0.5342592592592593
106,Soteria-control-5100mAh-50SOC,0.6055555555555555
107,OE-NMC10Ah-20SOC-cell2,0.5657407407407408
108,OE-NMC10Ah-45SOC-cell2,0.5018518518518519
109,OE-LFP10Ah-20SOC,0.5620370370370369
110,Soteria-Control-5120mAh-50SOC,0.5490740740740742
111,Soteria-Control-5100mAh-55SOC,0.5546296296296298
112,Soteria-Control-5010mAh-20SOC,0.5157407407407407
113,Soteria-Control-5030mAh-10SOC,0.576851851851852
114,Soteria-SCC-4870mah-0SOC,0.7175925925925924
115,Soteria-SCC-4630mAh-10SOC,0.40555555555555567
116,Soteria-SCC-5080mAh-20SOC,0.5370370370370371
117,Soteria-SCC-5170mAh-60SOC,0.300925925925926
