,dataset,20_150
0,Sorteria-100SOC-cell1,0.2267175572519084
1,Sorteria-100SOC-cell2,0.17124681933842237
2,Soteria-SCC-90SOC-cell1,0.21857506361323153
3,Soteria-SCC-80SOC-cell1,0.2745547073791349
4,Soteria-SCC-60SOC-cell1,0.15343511450381675
5,Soteria-SCC-20SOC-5180mAh,0.2452926208651399
6,OE-LCO-6340mAh-0SOC,0.31653944020356234
7,Soteria-SCC-5070-70SOC,0.289058524173028
8,Soteria-SCC-4160mAh-100SOC-8mm,0.3139949109414759
9,Soteria-SCC-4720mAh-40SOC,0.3145038167938931
10,Soteria-SCC-4700mAh-100SOC-12mm,0.27022900763358776
11,Soteria-SCC-5050mAhr-100SOC,0.29160305343511445
12,Soteria-SCC-4870mah-0SOC,0.3267175572519083
13,Soteria-SCC-4630mAh-10SOC,0.2564885496183206
14,Soteria-SCC-5080mAh-20SOC,0.3455470737913486
15,Soteria-SCC-5170mAh-60SOC,0.1501272264631043
16,OE-LFP10Ah-0SOC-cell9,0.372264631043257
17,OE-LFP10Ah-0SOC-cell10,0.2483460559796438
18,OE-LFP10Ah-40SOC-cell7,0.3608142493638676
19,OE-LFP10Ah-70SOC-cell5,0.30890585241730284
20,OE-LFP10Ah-70SOC-cell6,0.30966921119592883
21,OE-LFP10Ah-100SOC-cell2,0.38244274809160306
22,OE-LFP10Ah-80SOC-Cell15,0.32340966921119596
23,OE-LFP-cell14-60SOC-10Ah,0.29058524173027983
24,OE-LFP10Ah-60SOC,0.3508905852417303
25,500mAh1-20S0C,0.24402035623409668
26,500mAh1-40S0C,0.19033078880407125
27,500mAh1-60S0C,0.32926208651399486
28,500mAh1-80S0C,0.34045801526717556
29,500mAh1-100S0C,0.39745547073791354
30,500mAh2-20S0C,0.30585241730279894
31,500mAh2-40S0C,0.3745547073791349
32,500mAh2-60S0C,0.2625954198473283
33,500mAh2-80S0C,0.2910941475826972
34,500mAh2-100S0C,0.3201017811704834
35,500mAh3-20S0C,0.4193384223918575
36,500mAh3-40S0C,0.3595419847328244
37,500mAh3-60S0C,0.3048346055979643
38,500mAh3-80S0C,0.33944020356234095
39,500mAh3-100S0C,0.3384223918575064
40,2000mAh1-20S0C,0.3564885496183206
41,2000mAh1-40S0C,0.3025445292620866
42,2000mAh2-20S0C,0.33664122137404573
43,2000mAh2-40S0C,0.28804071246819335
44,1500mAh1-20S0C,0.26513994910941474
45,1500mAh1-40S0C,0.15928753180661576
46,1500mAh1-60S0C,0.3290076335877863
47,1500mAh1-80S0C,0.28702290076335873
48,1500mAh1-100S0C,0.3096692111959288
49,1500mAh2-20S0C,0.23384223918575067
50,1500mAh2-40S0C,0.32137404580152673
51,1500mAh2-60S0C,0.3374045801526717
52,1500mAh2-80S0C,0.2516539440203563
53,1500mAh2-100S0C,0.3470737913486005
54,1500mAh3-20S0C,0.38982188295165404
55,1500mAh3-40S0C,0.3552162849872774
56,1500mAh3-60S0C,0.2508905852417303
57,1500mAh3-80S0C,0.32366412213740464
58,1500mAh3-100S0C,0.33104325699745546
59,OE-LFP10Ah-20SOC,0.39414758269720096
60,Soteria-Control-0SOC-cell1,0.28142493638676847
61,OE-LCO-6500mAh-20SOC,0.33282442748091606
62,OE-LCO-6560mAh-0SOC,0.3142493638676845
63,OE-LCO-6550mAh-20SOC,0.2669211195928753
64,OE-LCO-6400mAh-20SOC,0.3391857506361323
65,OE-LFP10Ah-40SOC-cell8,0.4048346055979644
66,OE-LFP10Ah-80SOC-cell3,0.4162849872773537
67,OE-LFP10Ah-80SOC-cell4,0.30025445292620867
68,OE-LFP10Ah-100SOC-cell1,0.3068702290076335
69,OE-LFP10Ah-100SOC-cell12,0.4010178117048345
70,OE-10AHr-NMC-40SOC-Cell4,0.34173027989821875
71,OE-10Ahr-NMC-0SOC-cell2,0.29821882951653944
72,LFP10Ah-60SOC-Cell17,0.32188295165394415
73,OE-LFP10Ah-80SOC-cell13,0.28524173027989813
74,2000mAh1-60S0C,0.27048346055979644
75,2000mAh1-80S0C,0.34376590330788803
76,2000mAh1-100S0C,0.3076335877862596
