,dataset,30_75
0,Sorteria-100SOC-cell1,0.4659420289855073
1,Sorteria-100SOC-cell2,0.4181159420289855
2,Sorteria-Control-100SOC-cell1,0.2876811594202897
3,Sorteria-Control-100SOC-cell2,0.14782608695652172
4,LCO-LP-6400mAh-100SOC-cell1,0.4492753623188406
5,LCO-LP-6400mAh-100SOC-cell2,0.16739130434782604
6,LCO-LP-6400mAh-80SOC-Cell3,0.5101449275362318
7,LCO-LP6400mAh-80SOC-cell4,0.5543478260869567
8,Soetria-80SOC-cell3,0.24999999999999997
9,Sorteria-Control-60SOC-cell1,0.6181159420289857
10,Soetria-Control-45SOC-cell1,0.3355072463768115
11,Sorteria-control-40SOC-cell2,0.39057971014492765
12,Sorteria-control-20SOC-cell1,0.44347826086956527
13,Soteria-control-30SOC-cell2,0.4760869565217391
14,Soteria-control-30SOC-cell1,0.5260869565217391
15,Soteria-control-10SOC-cell1,0.4891304347826086
16,Soteria-Control-0SOC-cell1,0.4282608695652173
17,Soteria-SCC-90SOC-cell1,0.24275362318840582
18,Soteria-SCC-80SOC-cell1,0.4463768115942029
19,Soteria-SCC-60SOC-cell1,0.32173913043478264
20,Soteria-SCC-20SOC-5180mAh,0.3159420289855072
21,OE-LCO-6470mAh-60SOC,0.4666666666666665
22,OE-LCO-6490mAh-60SOC,0.5449275362318841
23,OE-LCO-6270mAh-40SOC,0.5804347826086959
24,OE-LCO-6500mAh-20SOC,0.4768115942028986
25,OE-LCO-6560mAh-0SOC,0.5492753623188406
26,OE-LCO-6550mAh-20SOC,0.36376811594202896
27,OE-LCO-6500mAh-40SOC,0.46086956521739136
28,OE-LCO-6340mAh-0SOC,0.44202898550724634
29,OE-LCO-6400mAh-20SOC,0.4644927536231884
30,Soteria-SCC-5070-70SOC,0.3760869565217391
31,OE-LFP10Ah-0SOC-cell9,0.5891304347826087
32,OE-LFP10Ah-0SOC-cell10,0.49420289855072463
33,OE-LFP10Ah-40SOC-cell7,0.5847826086956524
34,OE-LFP10Ah-40SOC-cell8,0.5884057971014494
35,OE-LFP10Ah-70SOC-cell5,0.4594202898550724
36,OE-LFP10Ah-70SOC-cell6,0.5362318840579711
37,OE-LFP10Ah-80SOC-cell3,0.6195652173913044
38,OE-LFP10Ah-80SOC-cell4,0.48550724637681164
39,OE-10Ahr-NMC-70SOC-cell7,0.20942028985507247
40,OE-10Ahr-NMC-80SOC-cell8,0.3347826086956521
41,OE-10Ahr-NMC-80SOC-Cell9,0.11594202898550723
42,OE-10Ahr-NMC-100SOC-cell10,0.28043478260869564
43,OE-10Ahr-NMC-100SOC-cell11,0.09782608695652176
44,OE-LFP10Ah-100SOC-cell1,0.6072463768115941
45,OE-LFP10Ah-100SOC-cell2,0.582608695652174
46,OE-LFP10Ah-100SOC-cell12,0.5884057971014494
47,Soteria-Control-50SOC,0.4565217391304347
48,Soteria-SCC-4160mAh-100SOC-8mm,0.5398550724637681
49,OE-10Ahr-NMC-70SOC-cell6,0.4021739130434783
50,OE-10AHr-NMC-40SOC-Cell4,0.5471014492753624
51,OE-10Ahr-NMC-40SOC-cell1,0.4507246376811595
52,OE-10Ahr-NMC-0SOC-cell1,0.46086956521739136
53,OE-10Ahr-NMC-0SOC-cell2,0.578985507246377
54,OE-LFP10Ah-80SOC-Cell15,0.572463768115942
55,LFP10Ah-60SOC-Cell17,0.5797101449275363
56,Soteria-SCC-4720mAh-40SOC,0.45797101449275357
57,Soteria-SCC-4700mAh-100SOC-12mm,0.3376811594202898
58,OE-LFP-cell14-60SOC-10Ah,0.44637681159420295
59,OE-LFP10Ah-80SOC-cell13,0.4514492753623187
60,OE-LFP10Ah-60SOC,0.4992753623188406
61,500mAh1-20S0C,0.3101449275362319
62,500mAh1-40S0C,0.42536231884057957
63,500mAh1-60S0C,0.4630434782608696
64,500mAh1-80S0C,0.5210144927536232
65,500mAh1-100S0C,0.5934782608695652
66,500mAh2-20S0C,0.5615942028985506
67,500mAh2-40S0C,0.5413043478260869
68,500mAh2-60S0C,0.32536231884057965
69,500mAh2-80S0C,0.3818840579710145
70,500mAh2-100S0C,0.5514492753623189
71,500mAh3-20S0C,0.5898550724637681
72,500mAh3-40S0C,0.5760869565217389
73,500mAh3-60S0C,0.5231884057971015
74,500mAh3-80S0C,0.5565217391304347
75,500mAh3-100S0C,0.5231884057971014
76,2000mAh1-20S0C,0.5246376811594202
77,2000mAh1-40S0C,0.5239130434782607
78,2000mAh1-60S0C,0.5094202898550725
79,2000mAh1-80S0C,0.5565217391304349
80,2000mAh1-100S0C,0.49130434782608695
81,2000mAh2-20S0C,0.5427536231884058
82,2000mAh2-40S0C,0.5507246376811594
83,2000mAh2-60S0C,0.5224637681159421
84,2000mAh2-80S0C,0.5942028985507248
85,2000mAh2-100S0C,0.5152173913043477
86,OE-NMC10Ah-60SOC,0.37028985507246376
87,OE-NMC10Ah-50SOC,0.5246376811594202
88,1500mAh1-20S0C,0.4427536231884057
89,1500mAh1-40S0C,0.3942028985507246
90,1500mAh1-60S0C,0.5536231884057972
91,1500mAh1-80S0C,0.46521739130434775
92,1500mAh1-100S0C,0.5471014492753624
93,1500mAh2-20S0C,0.5036231884057971
94,1500mAh2-40S0C,0.5543478260869567
95,1500mAh2-60S0C,0.3855072463768115
96,1500mAh2-80S0C,0.527536231884058
97,1500mAh2-100S0C,0.548550724637681
98,1500mAh3-20S0C,0.5826086956521739
99,1500mAh3-40S0C,0.5572463768115942
100,1500mAh3-60S0C,0.45217391304347826
101,1500mAh3-80S0C,0.5804347826086957
102,1500mAh3-100S0C,0.5869565217391304
103,OE-NMC10Ah-45SOC,0.4739130434782608
104,OE-NMC10Ah-20SOC,0.5521739130434784
105,Soteria-SCC-5050mAhr-100SOC,0.48550724637681164
106,Soteria-control-5100mAh-50SOC,0.5644927536231884
107,OE-NMC10Ah-20SOC-cell2,0.5884057971014492
108,OE-NMC10Ah-45SOC-cell2,0.4688405797101449
109,OE-LFP10Ah-20SOC,0.6195652173913044
110,Soteria-Control-5120mAh-50SOC,0.5521739130434783
111,Soteria-Control-5100mAh-55SOC,0.6043478260869566
112,Soteria-Control-5010mAh-20SOC,0.5202898550724637
113,Soteria-Control-5030mAh-10SOC,0.6108695652173914
114,Soteria-SCC-4870mah-0SOC,0.5297101449275362
115,Soteria-SCC-4630mAh-10SOC,0.42971014492753634
116,Soteria-SCC-5080mAh-20SOC,0.5347826086956522
117,Soteria-SCC-5170mAh-60SOC,0.4021739130434783
