,dataset,30_150
0,LCO-LP-6400mAh-100SOC-cell1,0.259779614
1,LCO-LP-6400mAh-100SOC-cell2,0.102479339
2,LCO-LP-6400mAh-80SOC-Cell3,0.355647383
3,LCO-LP6400mAh-80SOC-cell4,0.343250689
4,OE-LCO-6270mAh-40SOC,0.379338843
5,OE-LCO-6340mAh-0SOC,0.328374656
6,OE-LCO-6400mAh-20SOC,0.363911846
7,OE-LCO-6470mAh-60SOC,0.301101928
8,OE-LCO-6490mAh-60SOC,0.299449036
9,OE-LCO-6500mAh-20SOC,0.354269972
10,OE-LCO-6500mAh-40SOC,0.349035813
11,OE-LCO-6550mAh-20SOC,0.288980716
12,OE-LCO-6560mAh-0SOC,0.335812672
13,LFP10Ah-60SOC-Cell17,0.315151515
14,OE-LFP-cell14-60SOC-10Ah,0.31184573
15,OE-LFP10Ah-0SOC-cell10,0.263360882
16,OE-LFP10Ah-0SOC-cell9,0.391460055
17,OE-LFP10Ah-100SOC-cell1,0.316804408
18,OE-LFP10Ah-100SOC-cell12,0.402479339
19,OE-LFP10Ah-100SOC-cell2,0.365564738
20,OE-LFP10Ah-20SOC,0.411019284
21,OE-LFP10Ah-40SOC-cell7,0.351515152
22,OE-LFP10Ah-40SOC-cell8,0.404132231
23,OE-LFP10Ah-60SOC,0.373553719
24,OE-LFP10Ah-70SOC-cell5,0.306887052
25,OE-LFP10Ah-70SOC-cell6,0.315702479
26,OE-LFP10Ah-80SOC-cell13,0.30661157
27,OE-LFP10Ah-80SOC-Cell15,0.327548209
28,OE-LFP10Ah-80SOC-cell3,0.398898072
29,OE-LFP10Ah-80SOC-cell4,0.312121212
30,OE-10Ahr-NMC-0SOC-cell1,0.308539945
31,OE-10Ahr-NMC-0SOC-cell2,0.295592287
32,OE-10Ahr-NMC-100SOC-cell10,0.07982374
33,OE-10Ahr-NMC-100SOC-cell11,0.041832975
34,OE-10Ahr-NMC-40SOC-cell1,0.298898072
35,OE-10AHr-NMC-40SOC-Cell4,0.35785124
36,OE-10Ahr-NMC-70SOC-cell6,0.198798134
37,OE-10Ahr-NMC-70SOC-cell7,0.0523412
38,OE-10Ahr-NMC-80SOC-cell8,0.131398762
39,OE-10Ahr-NMC-80SOC-Cell9,0.023289175
40,OE-NMC10Ah-20SOC,0.366666667
41,OE-NMC10Ah-20SOC-cell2,0.387878788
42,OE-NMC10Ah-45SOC,0.361432507
43,OE-NMC10Ah-45SOC-cell2,0.352066116
44,OE-NMC10Ah-50SOC,0.341329875
45,OE-NMC10Ah-60SOC,0.238932714
46,1500mAh1-100S0C,0.326170799
47,1500mAh1-20S0C,0.280991736
48,1500mAh1-40S0C,0.163085399
49,1500mAh1-60S0C,0.325344353
50,1500mAh1-80S0C,0.306060606
51,1500mAh2-100S0C,0.353168044
52,1500mAh2-20S0C,0.253168044
53,1500mAh2-40S0C,0.329476584
54,1500mAh2-60S0C,0.325895317
55,1500mAh2-80S0C,0.266391185
56,1500mAh3-100S0C,0.345730028
57,1500mAh3-20S0C,0.398898072
58,1500mAh3-40S0C,0.363360882
59,1500mAh3-60S0C,0.266666667
60,1500mAh3-80S0C,0.339669421
61,2000mAh1-100S0C,0.315702479
62,2000mAh1-20S0C,0.348760331
63,2000mAh1-40S0C,0.325619835
64,2000mAh1-60S0C,0.288980716
65,2000mAh1-80S0C,0.346831956
66,2000mAh2-100S0C,0.298347107
67,2000mAh2-20S0C,0.351239669
68,2000mAh2-40S0C,0.290633609
69,2000mAh2-60S0C,0.379063361
70,2000mAh2-80S0C,0.395592287
71,500mAh1-100S0C,0.409641873
72,500mAh1-20S0C,0.257575758
73,500mAh1-40S0C,0.193112948
74,500mAh1-60S0C,0.345730028
75,500mAh1-80S0C,0.364187328
76,500mAh2-100S0C,0.334986226
77,500mAh2-20S0C,0.288429752
78,500mAh2-40S0C,0.379063361
79,500mAh2-60S0C,0.272451791
80,500mAh2-80S0C,0.302203857
81,500mAh3-100S0C,0.355647383
82,500mAh3-20S0C,0.392286501
83,500mAh3-40S0C,0.37768595
84,500mAh3-60S0C,0.313774105
85,500mAh3-80S0C,0.344077135
86,Soetria-80SOC-cell3,0.168937412
87,Soetria-Control-45SOC-cell1,0.273553719
88,Sorteria-100SOC-cell1,0.234986226
89,Sorteria-100SOC-cell2,0.167217631
90,Sorteria-Control-100SOC-cell1,0.165013774
91,Sorteria-Control-100SOC-cell2,0.167217631
92,Sorteria-control-20SOC-cell1,0.256749311
93,Sorteria-control-40SOC-cell2,0.200550964
94,Sorteria-Control-60SOC-cell1,0.37389417
95,Soteria-Control-0SOC-cell1,0.298347107
96,Soteria-control-10SOC-cell1,0.303030303
97,Soteria-control-30SOC-cell1,0.332782369
98,Soteria-control-30SOC-cell2,0.321212121
99,Soteria-Control-5010mAh-20SOC,0.353443526
100,Soteria-Control-5030mAh-10SOC,0.338842975
101,Soteria-Control-50SOC,0.320385675
102,Soteria-control-5100mAh-50SOC,0.398347107
103,Soteria-Control-5100mAh-55SOC,0.366391185
104,Soteria-Control-5120mAh-50SOC,0.406060606
105,Soteria-SCC-20SOC-5180mAh,0.265564738
106,Soteria-SCC-4160mAh-100SOC-8mm,0.336088154
107,Soteria-SCC-4630mAh-10SOC,0.267217631
108,Soteria-SCC-4700mAh-100SOC-12mm,0.280440771
109,Soteria-SCC-4720mAh-40SOC,0.340495868
110,Soteria-SCC-4870mah-0SOC,0.341046832
111,Soteria-SCC-5050mAhr-100SOC,0.313498623
112,Soteria-SCC-5070-70SOC,0.312947658
113,Soteria-SCC-5080mAh-20SOC,0.372451791
114,Soteria-SCC-5170mAh-60SOC,0.162534435
115,Soteria-SCC-60SOC-cell1,0.160330579
116,Soteria-SCC-80SOC-cell1,0.292286501
117,Soteria-SCC-90SOC-cell1,0.236639118
