,dataset,15_60
0,Sorteria-100SOC-cell1,0.45724637681159414
1,Sorteria-100SOC-cell2,0.3847826086956521
2,Soteria-SCC-90SOC-cell1,0.1956521739130435
3,Soteria-SCC-80SOC-cell1,0.4565217391304347
4,Soteria-SCC-60SOC-cell1,0.2804347826086956
5,Soteria-SCC-20SOC-5180mAh,0.2652173913043478
6,OE-LCO-6340mAh-0SOC,0.37391304347826093
7,Soteria-SCC-5070-70SOC,0.26666666666666666
8,Soteria-SCC-4160mAh-100SOC-8mm,0.47318840579710136
9,Soteria-SCC-4720mAh-40SOC,0.4079710144927536
10,Soteria-SCC-4700mAh-100SOC-12mm,0.4637681159420291
11,Soteria-SCC-5050mAhr-100SOC,0.3731884057971014
12,Soteria-SCC-4870mah-0SOC,0.6253623188405797
13,Soteria-SCC-4630mAh-10SOC,0.40289855072463765
14,Soteria-SCC-5080mAh-20SOC,0.49420289855072463
15,Soteria-SCC-5170mAh-60SOC,0.3202898550724638
16,OE-LFP10Ah-0SOC-cell9,0.6543478260869565
17,OE-LFP10Ah-0SOC-cell10,0.4594202898550725
18,OE-LFP10Ah-40SOC-cell7,0.6318840579710145
19,OE-LFP10Ah-70SOC-cell5,0.47536231884057967
20,OE-LFP10Ah-70SOC-cell6,0.5920289855072465
21,OE-LFP10Ah-100SOC-cell2,0.6246376811594204
22,OE-LFP10Ah-80SOC-Cell15,0.589855072463768
23,OE-LFP-cell14-60SOC-10Ah,0.44130434782608696
24,OE-LFP10Ah-60SOC,0.42898550724637674
25,500mAh1-20S0C,0.4115942028985507
26,500mAh1-40S0C,0.42463768115942024
27,500mAh1-60S0C,0.49999999999999994
28,500mAh1-80S0C,0.5311594202898552
29,500mAh1-100S0C,0.6152173913043478
30,500mAh2-20S0C,0.7123188405797101
31,500mAh2-40S0C,0.7094202898550724
32,500mAh2-60S0C,0.2681159420289855
33,500mAh2-80S0C,0.5231884057971015
34,500mAh2-100S0C,0.5355072463768116
35,500mAh3-20S0C,0.6681159420289855
36,500mAh3-40S0C,0.5869565217391305
37,500mAh3-60S0C,0.6166666666666666
38,500mAh3-80S0C,0.608695652173913
39,500mAh3-100S0C,0.5405797101449274
40,2000mAh1-20S0C,0.5405797101449277
41,2000mAh1-40S0C,0.4746376811594203
42,2000mAh2-20S0C,0.6007246376811594
43,2000mAh2-40S0C,0.5369565217391304
44,1500mAh1-20S0C,0.4992753623188405
45,1500mAh1-40S0C,0.4420289855072464
46,1500mAh1-60S0C,0.673913043478261
47,1500mAh1-80S0C,0.553623188405797
48,1500mAh1-100S0C,0.5340579710144927
49,1500mAh2-20S0C,0.5195652173913043
50,1500mAh2-40S0C,0.6362318840579707
51,1500mAh2-60S0C,0.3695652173913043
52,1500mAh2-80S0C,0.5079710144927535
53,1500mAh2-100S0C,0.6601449275362318
54,1500mAh3-20S0C,0.6028985507246377
55,1500mAh3-40S0C,0.494927536231884
56,1500mAh3-60S0C,0.49130434782608706
57,1500mAh3-80S0C,0.5746376811594203
58,1500mAh3-100S0C,0.6297101449275361
59,OE-LFP10Ah-20SOC,0.5992753623188405
60,Soteria-Control-0SOC-cell1,0.35289855072463766
61,OE-LCO-6500mAh-20SOC,0.48405797101449277
62,OE-LCO-6560mAh-0SOC,0.4978260869565218
63,OE-LCO-6550mAh-20SOC,0.3007246376811594
64,OE-LCO-6400mAh-20SOC,0.43405797101449267
65,OE-LFP10Ah-40SOC-cell8,0.6557971014492754
66,OE-LFP10Ah-80SOC-cell3,0.6376811594202897
67,OE-LFP10Ah-80SOC-cell4,0.4717391304347826
68,OE-LFP10Ah-100SOC-cell1,0.6514492753623189
69,OE-LFP10Ah-100SOC-cell12,0.5753623188405794
70,OE-10AHr-NMC-40SOC-Cell4,0.572463768115942
71,OE-10Ahr-NMC-0SOC-cell2,0.6456521739130436
72,LFP10Ah-60SOC-Cell17,0.5681159420289855
73,OE-LFP10Ah-80SOC-cell13,0.41521739130434787
74,2000mAh1-60S0C,0.0
75,2000mAh1-80S0C,0.0
76,2000mAh1-100S0C,0.0
77,2000mAh2-60S0C,0.0
78,2000mAh2-80S0C,0.0
79,2000mAh2-100S0C,0.0
80,OE-NMC10Ah-20SOC,0.0
81,OE-NMC10Ah-20SOC-cell2,0.0
82,Soteria-Control-5030mAh-10SOC,0.0
83,Soteria-control-10SOC-cell1,0.0
84,OE-LCO-6490mAh-60SOC,0.0
85,OE-LCO-6270mAh-40SOC,0.0
86,OE-LCO-6500mAh-40SOC,0.0
87,Soteria-Control-50SOC,0.0
88,OE-10Ahr-NMC-40SOC-cell1,0.0
89,OE-10Ahr-NMC-0SOC-cell1,0.0
90,OE-NMC10Ah-45SOC,0.0
91,OE-NMC10Ah-45SOC-cell2,0.0
92,Soteria-Control-5120mAh-50SOC,0.0
93,Soteria-Control-5010mAh-20SOC,0.0
94,Sorteria-control-20SOC-cell1,0.0
95,Soteria-control-30SOC-cell2,0.0
96,Soteria-control-30SOC-cell1,0.0
97,Soetria-Control-45SOC-cell1,0.0
98,Sorteria-control-40SOC-cell2,0.0
