,dataset,30_75
0,Sorteria-100SOC-cell1,0.4659420289855073
1,Sorteria-100SOC-cell2,0.4181159420289855
2,Soteria-SCC-90SOC-cell1,0.24275362318840582
3,Soteria-SCC-80SOC-cell1,0.4463768115942029
4,Soteria-SCC-60SOC-cell1,0.32173913043478264
5,Soteria-SCC-20SOC-5180mAh,0.3159420289855072
6,OE-LCO-6340mAh-0SOC,0.44202898550724634
7,Soteria-SCC-5070-70SOC,0.3760869565217391
8,Soteria-SCC-4160mAh-100SOC-8mm,0.5398550724637681
9,Soteria-SCC-4720mAh-40SOC,0.45797101449275357
10,Soteria-SCC-4700mAh-100SOC-12mm,0.43985507246376815
11,Soteria-SCC-5050mAhr-100SOC,0.48550724637681164
12,Soteria-SCC-4870mah-0SOC,0.5297101449275362
13,Soteria-SCC-4630mAh-10SOC,0.42971014492753634
14,Soteria-SCC-5080mAh-20SOC,0.5347826086956522
15,Soteria-SCC-5170mAh-60SOC,0.4021739130434783
16,OE-LFP10Ah-0SOC-cell9,0.5891304347826087
17,OE-LFP10Ah-0SOC-cell10,0.49420289855072463
18,OE-LFP10Ah-40SOC-cell7,0.5847826086956524
19,OE-LFP10Ah-70SOC-cell5,0.4594202898550724
20,OE-LFP10Ah-70SOC-cell6,0.5362318840579711
21,OE-LFP10Ah-100SOC-cell2,0.582608695652174
22,OE-LFP10Ah-80SOC-Cell15,0.572463768115942
23,OE-LFP-cell14-60SOC-10Ah,0.5057971014492754
24,OE-LFP10Ah-60SOC,0.4992753623188406
25,500mAh1-20S0C,0.3101449275362319
26,500mAh1-40S0C,0.42536231884057957
27,500mAh1-60S0C,0.4630434782608696
28,500mAh1-80S0C,0.5210144927536232
29,500mAh1-100S0C,0.5934782608695652
30,500mAh2-20S0C,0.5615942028985506
31,500mAh2-40S0C,0.5413043478260869
32,500mAh2-60S0C,0.32536231884057965
33,500mAh2-80S0C,0.3818840579710145
34,500mAh2-100S0C,0.5514492753623189
35,500mAh3-20S0C,0.5898550724637681
36,500mAh3-40S0C,0.5760869565217389
37,500mAh3-60S0C,0.5231884057971015
38,500mAh3-80S0C,0.5565217391304347
39,500mAh3-100S0C,0.5231884057971014
40,2000mAh1-20S0C,0.5246376811594202
41,2000mAh1-40S0C,0.5239130434782607
42,2000mAh2-20S0C,0.5427536231884058
43,2000mAh2-40S0C,0.5507246376811594
44,1500mAh1-20S0C,0.4427536231884057
45,1500mAh1-40S0C,0.3942028985507246
46,1500mAh1-60S0C,0.5536231884057972
47,1500mAh1-80S0C,0.46521739130434775
48,1500mAh1-100S0C,0.5471014492753624
49,1500mAh2-20S0C,0.5565217391304347
50,1500mAh2-40S0C,0.5543478260869567
51,1500mAh2-60S0C,0.3855072463768115
52,1500mAh2-80S0C,0.527536231884058
53,1500mAh2-100S0C,0.548550724637681
54,1500mAh3-20S0C,0.5826086956521739
55,1500mAh3-40S0C,0.5572463768115942
56,1500mAh3-60S0C,0.45217391304347826
57,1500mAh3-80S0C,0.5804347826086957
58,1500mAh3-100S0C,0.5869565217391304
59,OE-LFP10Ah-20SOC,0.6195652173913044
60,Soteria-Control-0SOC-cell1,0.4282608695652173
61,OE-LCO-6500mAh-20SOC,0.4768115942028986
62,OE-LCO-6560mAh-0SOC,0.5492753623188406
63,OE-LCO-6550mAh-20SOC,0.36376811594202896
64,OE-LCO-6400mAh-20SOC,0.4644927536231884
65,OE-LFP10Ah-40SOC-cell8,0.5971014492753622
66,OE-LFP10Ah-80SOC-cell3,0.6195652173913044
67,OE-LFP10Ah-80SOC-cell4,0.48550724637681164
68,OE-LFP10Ah-100SOC-cell1,0.6072463768115941
69,OE-LFP10Ah-100SOC-cell12,0.5884057971014494
70,OE-10AHr-NMC-40SOC-Cell4,0.5471014492753624
71,OE-10Ahr-NMC-0SOC-cell2,0.578985507246377
72,LFP10Ah-60SOC-Cell17,0.5797101449275363
73,OE-LFP10Ah-80SOC-cell13,0.4514492753623187
74,2000mAh1-60S0C,0.5094202898550725
75,2000mAh1-80S0C,0.5565217391304349
76,2000mAh1-100S0C,0.5202898550724638
77,2000mAh2-60S0C,0.5224637681159421
78,2000mAh2-80S0C,0.5942028985507248
79,2000mAh2-100S0C,0.5152173913043477
80,OE-NMC10Ah-20SOC,0.5521739130434784
81,OE-NMC10Ah-20SOC-cell2,0.5884057971014492
82,Soteria-Control-5030mAh-10SOC,0.6108695652173914
83,Soteria-control-10SOC-cell1,0.4891304347826086
84,OE-LCO-6490mAh-60SOC,0.5449275362318841
85,OE-LCO-6270mAh-40SOC,0.5804347826086959
86,OE-LCO-6500mAh-40SOC,0.46086956521739136
87,Soteria-Control-50SOC,0.4565217391304347
88,OE-10Ahr-NMC-40SOC-cell1,0.4507246376811595
89,OE-10Ahr-NMC-0SOC-cell1,0.46086956521739136
90,OE-NMC10Ah-45SOC,0.4739130434782608
91,OE-NMC10Ah-45SOC-cell2,0.4688405797101449
92,Soteria-Control-5120mAh-50SOC,0.5521739130434783
93,Soteria-Control-5010mAh-20SOC,0.5202898550724637
94,Sorteria-control-20SOC-cell1,0.44347826086956527
95,Soteria-control-30SOC-cell2,0.4760869565217391
96,Soteria-control-30SOC-cell1,0.5260869565217391
97,Soetria-Control-45SOC-cell1,0.3355072463768115
98,Sorteria-control-40SOC-cell2,0.39057971014492765
99,OE-LCO-6470mAh-60SOC,0.4666666666666665
100,Soteria-control-5100mAh-50SOC,0.5644927536231884
101,Soteria-Control-5100mAh-55SOC,0.6043478260869566
102,Sorteria-Control-100SOC-cell1,0.2876811594202897
103,Sorteria-Control-100SOC-cell2,0.14782608695652172
104,LCO-LP-6400mAh-100SOC-cell1,0.4492753623188406
105,LCO-LP-6400mAh-100SOC-cell2,0.16739130434782604
106,LCO-LP-6400mAh-80SOC-Cell3,0.5101449275362318
107,LCO-LP6400mAh-80SOC-cell4,0.5543478260869567
108,Soetria-80SOC-cell3,0.24999999999999997
109,Sorteria-Control-60SOC-cell1,0.6181159420289857
110,OE-10Ahr-NMC-70SOC-cell7,0.20942028985507247
111,OE-10Ahr-NMC-80SOC-cell8,0.3347826086956521
112,OE-10Ahr-NMC-80SOC-Cell9,0.11594202898550723
113,OE-10Ahr-NMC-100SOC-cell10,0.28043478260869564
114,OE-10Ahr-NMC-100SOC-cell11,0.09782608695652176
115,OE-10Ahr-NMC-70SOC-cell6,0.4021739130434783
116,OE-NMC10Ah-60SOC,0.37028985507246376
117,OE-NMC10Ah-50SOC,0.5246376811594202
