,dataset,30_125
0,Sorteria-100SOC-cell1,0.2767361111111111
1,Sorteria-100SOC-cell2,0.2107638888888889
2,Soteria-SCC-90SOC-cell1,0.2760416666666667
3,Soteria-SCC-80SOC-cell1,0.3413194444444445
4,Soteria-SCC-60SOC-cell1,0.18124999999999997
5,Soteria-SCC-20SOC-5180mAh,0.2857638888888889
6,OE-LCO-6340mAh-0SOC,0.3548611111111111
7,Soteria-SCC-5070-70SOC,0.32083333333333336
8,Soteria-SCC-4160mAh-100SOC-8mm,0.39826388888888886
9,Soteria-SCC-4720mAh-40SOC,0.3614583333333334
10,Soteria-SCC-4700mAh-100SOC-12mm,0.31666666666666665
11,Soteria-SCC-5050mAhr-100SOC,0.3440972222222223
12,Soteria-SCC-4870mah-0SOC,0.3784722222222222
13,Soteria-SCC-4630mAh-10SOC,0.29062499999999997
14,Soteria-SCC-5080mAh-20SOC,0.415625
15,Soteria-SCC-5170mAh-60SOC,0.19270833333333331
16,OE-LFP10Ah-0SOC-cell9,0.44305555555555554
17,OE-LFP10Ah-0SOC-cell10,0.30625
18,OE-LFP10Ah-40SOC-cell7,0.3996527777777778
19,OE-LFP10Ah-70SOC-cell5,0.35138888888888886
20,OE-LFP10Ah-70SOC-cell6,0.36944444444444446
21,OE-LFP10Ah-100SOC-cell2,0.4246527777777777
22,OE-LFP10Ah-80SOC-Cell15,0.37881944444444443
23,OE-LFP-cell14-60SOC-10Ah,0.3743055555555554
24,OE-LFP10Ah-60SOC,0.40555555555555556
25,500mAh1-20S0C,0.2763888888888889
26,500mAh1-40S0C,0.221875
27,500mAh1-60S0C,0.37534722222222217
28,500mAh1-80S0C,0.4149305555555556
29,500mAh1-100S0C,0.44722222222222213
30,500mAh2-20S0C,0.35694444444444445
31,500mAh2-40S0C,0.4020833333333334
32,500mAh2-60S0C,0.2989583333333334
33,500mAh2-80S0C,0.32222222222222224
34,500mAh2-100S0C,0.3805555555555556
35,500mAh3-20S0C,0.4451388888888888
36,500mAh3-40S0C,0.4461805555555555
37,500mAh3-60S0C,0.35798611111111117
38,500mAh3-80S0C,0.38680555555555557
39,500mAh3-100S0C,0.37604166666666666
40,2000mAh1-20S0C,0.3895833333333333
41,2000mAh1-40S0C,0.3704861111111111
42,2000mAh2-20S0C,0.4003472222222222
43,2000mAh2-40S0C,0.3663194444444445
44,1500mAh1-20S0C,0.3104166666666666
45,1500mAh1-40S0C,0.19062499999999996
46,1500mAh1-60S0C,0.38229166666666675
47,1500mAh1-80S0C,0.3368055555555555
48,1500mAh1-100S0C,0.38333333333333336
49,1500mAh2-20S0C,0.30277777777777787
50,1500mAh2-40S0C,0.3892361111111111
51,1500mAh2-60S0C,0.35312499999999997
52,1500mAh2-80S0C,0.31736111111111115
53,1500mAh2-100S0C,0.40729166666666666
54,1500mAh3-20S0C,0.44340277777777787
55,1500mAh3-40S0C,0.40381944444444445
56,1500mAh3-60S0C,0.2802083333333333
57,1500mAh3-80S0C,0.39201388888888894
58,1500mAh3-100S0C,0.4180555555555557
59,OE-LFP10Ah-20SOC,0.4583333333333332
60,Soteria-Control-0SOC-cell1,0.3229166666666667
61,OE-LCO-6500mAh-20SOC,0.3909722222222222
62,OE-LCO-6560mAh-0SOC,0.38333333333333325
63,OE-LCO-6550mAh-20SOC,0.3097222222222223
64,OE-LCO-6400mAh-20SOC,0.3979166666666666
65,OE-LFP10Ah-40SOC-cell8,0.44479166666666664
66,OE-LFP10Ah-80SOC-cell3,0.43958333333333327
67,OE-LFP10Ah-80SOC-cell4,0.334375
68,OE-LFP10Ah-100SOC-cell1,0.3993055555555556
69,OE-LFP10Ah-100SOC-cell12,0.46145833333333336
70,OE-10AHr-NMC-40SOC-Cell4,0.39791666666666664
71,OE-10Ahr-NMC-0SOC-cell2,0.34722222222222227
72,LFP10Ah-60SOC-Cell17,0.3881944444444444
73,OE-LFP10Ah-80SOC-cell13,0.31979166666666675
74,2000mAh1-60S0C,0.3225694444444444
75,2000mAh1-80S0C,0.3840277777777778
76,2000mAh1-100S0C,0.36701388888888886
77,2000mAh2-60S0C,0.42013888888888895
78,2000mAh2-80S0C,0.4475694444444445
79,2000mAh2-100S0C,0.3541666666666667
80,OE-NMC10Ah-20SOC,0.4079861111111111
81,OE-NMC10Ah-20SOC-cell2,0.4437499999999999
82,Soteria-Control-5030mAh-10SOC,0.3809027777777778
83,Soteria-control-10SOC-cell1,0.3326388888888889
84,OE-LCO-6490mAh-60SOC,0.367013888888889
85,OE-LCO-6270mAh-40SOC,0.4336805555555555
86,OE-LCO-6500mAh-40SOC,0.3815972222222222
87,Soteria-Control-50SOC,0.3256944444444444
88,OE-10Ahr-NMC-40SOC-cell1,0.3180555555555555
89,OE-10Ahr-NMC-0SOC-cell1,0.3336805555555555
90,OE-NMC10Ah-45SOC,0.38402777777777775
91,OE-NMC10Ah-45SOC-cell2,0.3899305555555556
92,Soteria-Control-5120mAh-50SOC,0.44583333333333336
93,Soteria-Control-5010mAh-20SOC,0.3996527777777778
94,Sorteria-control-20SOC-cell1,0.3048611111111112
95,Soteria-control-30SOC-cell2,0.3482638888888889
96,Soteria-control-30SOC-cell1,0.37395833333333334
97,Soetria-Control-45SOC-cell1,0.28750000000000003
98,Sorteria-control-40SOC-cell2,0.24409722222222224
99,OE-LCO-6470mAh-60SOC,0.34965277777777787
100,Soteria-control-5100mAh-50SOC,0.4274305555555556
101,Soteria-Control-5100mAh-55SOC,0.42777777777777787
102,Sorteria-Control-100SOC-cell1,0.19895833333333338
103,Sorteria-Control-100SOC-cell2,0.2079861111111111
104,LCO-LP-6400mAh-100SOC-cell1,0.29201388888888885
105,LCO-LP-6400mAh-100SOC-cell2,0.11631944444444445
106,LCO-LP-6400mAh-80SOC-Cell3,0.3944444444444445
107,LCO-LP6400mAh-80SOC-cell4,0.4048611111111111
108,Soetria-80SOC-cell3,0.20486111111111113
109,Sorteria-Control-60SOC-cell1,0.41944444444444445
110,OE-10Ahr-NMC-70SOC-cell7,0.10034722222222221
111,OE-10Ahr-NMC-80SOC-cell8,0.16041666666666662
112,OE-10Ahr-NMC-80SOC-Cell9,0.05555555555555556
113,OE-10Ahr-NMC-100SOC-cell10,0.16423611111111108
114,OE-10Ahr-NMC-100SOC-cell11,0.07708333333333334
115,OE-10Ahr-NMC-70SOC-cell6,0.21284722222222224
116,OE-NMC10Ah-60SOC,0.2611111111111111
117,OE-NMC10Ah-50SOC,0.3809027777777778
