,dataset,30_125
0,Sorteria-100SOC-cell1,0.2767361111111111
1,Sorteria-100SOC-cell2,0.2107638888888889
2,Sorteria-Control-100SOC-cell1,0.19895833333333338
3,Sorteria-Control-100SOC-cell2,0.2079861111111111
4,LCO-LP-6400mAh-100SOC-cell1,0.29201388888888885
5,LCO-LP-6400mAh-100SOC-cell2,0.11631944444444445
6,LCO-LP-6400mAh-80SOC-Cell3,0.3944444444444445
7,LCO-LP6400mAh-80SOC-cell4,0.4048611111111111
8,Soetria-80SOC-cell3,0.20486111111111113
9,Sorteria-Control-60SOC-cell1,0.41944444444444445
10,Soetria-Control-45SOC-cell1,0.28750000000000003
11,Sorteria-control-40SOC-cell2,0.20138888888888884
12,Sorteria-control-20SOC-cell1,0.3048611111111112
13,Soteria-control-30SOC-cell2,0.259375
14,Soteria-control-30SOC-cell1,0.37395833333333334
15,Soteria-control-10SOC-cell1,0.3326388888888889
16,Soteria-Control-0SOC-cell1,0.3229166666666667
17,Soteria-SCC-90SOC-cell1,0.2760416666666667
18,Soteria-SCC-80SOC-cell1,0.3413194444444445
19,Soteria-SCC-60SOC-cell1,0.18124999999999997
20,Soteria-SCC-20SOC-5180mAh,0.2857638888888889
21,OE-LCO-6470mAh-60SOC,0.34965277777777787
22,OE-LCO-6490mAh-60SOC,0.367013888888889
23,OE-LCO-6270mAh-40SOC,0.4336805555555555
24,OE-LCO-6500mAh-20SOC,0.3909722222222222
25,OE-LCO-6560mAh-0SOC,0.38333333333333325
26,OE-LCO-6550mAh-20SOC,0.3097222222222223
27,OE-LCO-6500mAh-40SOC,0.3815972222222222
28,OE-LCO-6340mAh-0SOC,0.3548611111111111
29,OE-LCO-6400mAh-20SOC,0.3979166666666666
30,Soteria-SCC-5070-70SOC,0.32083333333333336
31,OE-LFP10Ah-0SOC-cell9,0.44305555555555554
32,OE-LFP10Ah-0SOC-cell10,0.30625
33,OE-LFP10Ah-40SOC-cell7,0.3996527777777778
34,OE-LFP10Ah-40SOC-cell8,0.44479166666666664
35,OE-LFP10Ah-70SOC-cell5,0.35138888888888886
36,OE-LFP10Ah-70SOC-cell6,0.36944444444444446
37,OE-LFP10Ah-80SOC-cell3,0.43958333333333327
38,OE-LFP10Ah-80SOC-cell4,0.334375
39,OE-10Ahr-NMC-70SOC-cell7,0.10034722222222221
40,OE-10Ahr-NMC-80SOC-cell8,0.16041666666666662
41,OE-10Ahr-NMC-80SOC-Cell9,0.05555555555555556
42,OE-10Ahr-NMC-100SOC-cell10,0.16423611111111108
43,OE-10Ahr-NMC-100SOC-cell11,0.07708333333333334
44,OE-LFP10Ah-100SOC-cell1,0.3993055555555556
45,OE-LFP10Ah-100SOC-cell2,0.4246527777777777
46,OE-LFP10Ah-100SOC-cell12,0.46145833333333336
47,Soteria-Control-50SOC,0.3256944444444444
48,Soteria-SCC-4160mAh-100SOC-8mm,0.39826388888888886
49,OE-10Ahr-NMC-70SOC-cell6,0.21284722222222224
50,OE-10AHr-NMC-40SOC-Cell4,0.39791666666666664
51,OE-10Ahr-NMC-40SOC-cell1,0.3180555555555555
52,OE-10Ahr-NMC-0SOC-cell1,0.3336805555555555
53,OE-10Ahr-NMC-0SOC-cell2,0.34722222222222227
54,OE-LFP10Ah-80SOC-Cell15,0.37881944444444443
55,LFP10Ah-60SOC-Cell17,0.3881944444444444
56,Soteria-SCC-4720mAh-40SOC,0.3614583333333334
57,Soteria-SCC-4700mAh-100SOC-12mm,0.18055555555555552
58,OE-LFP-cell14-60SOC-10Ah,0.3111111111111111
59,OE-LFP10Ah-80SOC-cell13,0.31979166666666675
60,OE-LFP10Ah-60SOC,0.40555555555555556
61,500mAh1-20S0C,0.2763888888888889
62,500mAh1-40S0C,0.221875
63,500mAh1-60S0C,0.37534722222222217
64,500mAh1-80S0C,0.4149305555555556
65,500mAh1-100S0C,0.44722222222222213
66,500mAh2-20S0C,0.35694444444444445
67,500mAh2-40S0C,0.4020833333333334
68,500mAh2-60S0C,0.2989583333333334
69,500mAh2-80S0C,0.32222222222222224
70,500mAh2-100S0C,0.3805555555555556
71,500mAh3-20S0C,0.4451388888888888
72,500mAh3-40S0C,0.4461805555555555
73,500mAh3-60S0C,0.35798611111111117
74,500mAh3-80S0C,0.38680555555555557
75,500mAh3-100S0C,0.37604166666666666
76,2000mAh1-20S0C,0.3895833333333333
77,2000mAh1-40S0C,0.3704861111111111
78,2000mAh1-60S0C,0.3225694444444444
79,2000mAh1-80S0C,0.3840277777777778
80,2000mAh1-100S0C,0.36701388888888886
81,2000mAh2-20S0C,0.4003472222222222
82,2000mAh2-40S0C,0.3663194444444445
83,2000mAh2-60S0C,0.42013888888888895
84,2000mAh2-80S0C,0.4475694444444445
85,2000mAh2-100S0C,0.3541666666666667
86,OE-NMC10Ah-60SOC,0.2611111111111111
87,OE-NMC10Ah-50SOC,0.3809027777777778
88,1500mAh1-20S0C,0.3104166666666666
89,1500mAh1-40S0C,0.19062499999999996
90,1500mAh1-60S0C,0.38229166666666675
91,1500mAh1-80S0C,0.3368055555555555
92,1500mAh1-100S0C,0.38333333333333336
93,1500mAh2-20S0C,0.27326388888888886
94,1500mAh2-40S0C,0.3892361111111111
95,1500mAh2-60S0C,0.35312499999999997
96,1500mAh2-80S0C,0.31736111111111115
97,1500mAh2-100S0C,0.40729166666666666
98,1500mAh3-20S0C,0.44340277777777787
99,1500mAh3-40S0C,0.40381944444444445
100,1500mAh3-60S0C,0.2802083333333333
101,1500mAh3-80S0C,0.39201388888888894
102,1500mAh3-100S0C,0.4180555555555557
103,OE-NMC10Ah-45SOC,0.38402777777777775
104,OE-NMC10Ah-20SOC,0.4079861111111111
105,Soteria-SCC-5050mAhr-100SOC,0.3440972222222223
106,Soteria-control-5100mAh-50SOC,0.4274305555555556
107,OE-NMC10Ah-20SOC-cell2,0.4437499999999999
108,OE-NMC10Ah-45SOC-cell2,0.3899305555555556
109,OE-LFP10Ah-20SOC,0.4583333333333332
110,Soteria-Control-5120mAh-50SOC,0.44583333333333336
111,Soteria-Control-5100mAh-55SOC,0.42777777777777787
112,Soteria-Control-5010mAh-20SOC,0.3996527777777778
113,Soteria-Control-5030mAh-10SOC,0.3809027777777778
114,Soteria-SCC-4870mah-0SOC,0.3784722222222222
115,Soteria-SCC-4630mAh-10SOC,0.29062499999999997
116,Soteria-SCC-5080mAh-20SOC,0.415625
117,Soteria-SCC-5170mAh-60SOC,0.19270833333333331
