,dataset,10_150
0,Sorteria-100SOC-cell1,0.21914893617021275
1,Sorteria-100SOC-cell2,0.17754137115839239
2,Sorteria-Control-100SOC-cell1,0.21678486997635935
3,Sorteria-Control-100SOC-cell2,0.14349881796690306
4,LCO-LP-6400mAh-100SOC-cell1,0.22482269503546096
5,LCO-LP-6400mAh-100SOC-cell2,0.10260047281323877
6,LCO-LP-6400mAh-80SOC-Cell3,0.3061465721040189
7,LCO-LP6400mAh-80SOC-cell4,0.3404255319148935
8,Soetria-80SOC-cell3,0.15224586288416075
9,Sorteria-Control-60SOC-cell1,0.34539007092198576
10,Soetria-Control-45SOC-cell1,0.2491725768321513
11,Sorteria-control-40SOC-cell2,0.19503546099290778
12,Sorteria-control-20SOC-cell1,0.22411347517730495
13,Soteria-control-30SOC-cell2,0.20236406619385341
14,Soteria-control-30SOC-cell1,0.3094562647754137
15,Soteria-control-10SOC-cell1,0.26004728132387706
16,Soteria-Control-0SOC-cell1,0.26170212765957446
17,Soteria-SCC-90SOC-cell1,0.20307328605200944
18,Soteria-SCC-80SOC-cell1,0.2711583924349881
19,Soteria-SCC-60SOC-cell1,0.14562647754137112
20,Soteria-SCC-20SOC-5180mAh,0.22789598108747042
21,OE-LCO-6470mAh-60SOC,0.2706855791962175
22,OE-LCO-6490mAh-60SOC,0.27423167848699764
23,OE-LCO-6270mAh-40SOC,0.36477541371158395
24,OE-LCO-6500mAh-20SOC,0.3108747044917258
25,OE-LCO-6560mAh-0SOC,0.2983451536643027
26,OE-LCO-6550mAh-20SOC,0.25390070921985813
27,OE-LCO-6500mAh-40SOC,0.3078014184397163
28,OE-LCO-6340mAh-0SOC,0.2940898345153664
29,OE-LCO-6400mAh-20SOC,0.3191489361702127
30,Soteria-SCC-5070-70SOC,0.2685579196217494
31,OE-LFP10Ah-0SOC-cell9,0.36808510638297876
32,OE-LFP10Ah-0SOC-cell10,0.24397163120567375
33,OE-LFP10Ah-40SOC-cell7,0.35059101654846336
34,OE-LFP10Ah-40SOC-cell8,0.3971631205673759
35,OE-LFP10Ah-70SOC-cell5,0.3146572104018913
36,OE-LFP10Ah-70SOC-cell6,0.3094562647754137
37,OE-LFP10Ah-80SOC-cell3,0.40756501182033106
38,OE-LFP10Ah-80SOC-cell4,0.2789598108747045
39,OE-10Ahr-NMC-70SOC-cell7,0.08302808302808301
40,OE-10Ahr-NMC-80SOC-cell8,0.16761229314420806
41,OE-10Ahr-NMC-80SOC-Cell9,0.0607565011820331
42,OE-10Ahr-NMC-100SOC-cell10,0.1463356973995272
43,OE-10Ahr-NMC-100SOC-cell11,0.10073260073260075
44,OE-LFP10Ah-100SOC-cell1,0.29881796690307333
45,OE-LFP10Ah-100SOC-cell2,0.3865248226950354
46,OE-LFP10Ah-100SOC-cell12,0.3851063829787234
47,Soteria-Control-50SOC,0.29456264775413715
48,Soteria-SCC-4160mAh-100SOC-8mm,0.2929078014184397
49,OE-10Ahr-NMC-70SOC-cell6,0.20638297872340425
50,OE-10AHr-NMC-40SOC-Cell4,0.33711583924349886
51,OE-10Ahr-NMC-40SOC-cell1,0.27375886524822696
52,OE-10Ahr-NMC-0SOC-cell1,0.2950354609929079
53,OE-10Ahr-NMC-0SOC-cell2,0.3004728132387706
54,OE-LFP10Ah-80SOC-Cell15,0.3226950354609929
55,LFP10Ah-60SOC-Cell17,0.3177304964539008
56,Soteria-SCC-4720mAh-40SOC,0.2921985815602837
57,Soteria-SCC-4700mAh-100SOC-12mm,0.12695035460992907
58,OE-LFP-cell14-60SOC-10Ah,0.24893617021276596
59,OE-LFP10Ah-80SOC-cell13,0.26501182033096926
60,OE-LFP10Ah-60SOC,0.3283687943262411
61,500mAh1-20S0C,0.23877068557919617
62,500mAh1-40S0C,0.20591016548463362
63,500mAh1-60S0C,0.31678486997635935
64,500mAh1-80S0C,0.324822695035461
65,500mAh1-100S0C,0.3862884160756501
66,500mAh2-20S0C,0.31513002364066195
67,500mAh2-40S0C,0.36666666666666664
68,500mAh2-60S0C,0.26382978723404255
69,500mAh2-80S0C,0.2735224586288416
70,500mAh2-100S0C,0.32198581560283684
71,500mAh3-20S0C,0.41725768321513
72,500mAh3-40S0C,0.34586288416075656
73,500mAh3-60S0C,0.3108747044917258
74,500mAh3-80S0C,0.3304964539007092
75,500mAh3-100S0C,0.3252955082742318
76,2000mAh1-20S0C,0.35177304964539
77,2000mAh1-40S0C,0.2846335697399527
78,2000mAh1-60S0C,0.2624113475177305
79,2000mAh1-80S0C,0.34657210401891253
80,2000mAh1-100S0C,0.3
81,2000mAh2-20S0C,0.3312056737588653
82,2000mAh2-40S0C,0.28297872340425534
83,2000mAh2-60S0C,0.3687943262411348
84,2000mAh2-80S0C,0.37210401891252953
85,2000mAh2-100S0C,0.2687943262411347
86,OE-NMC10Ah-60SOC,0.22718676122931444
87,OE-NMC10Ah-50SOC,0.33900709219858155
88,1500mAh1-20S0C,0.2548463356973995
89,1500mAh1-40S0C,0.16241134751773054
90,1500mAh1-60S0C,0.3354609929078014
91,1500mAh1-80S0C,0.26903073286052004
92,1500mAh1-100S0C,0.30141843971631205
93,1500mAh2-20S0C,0.21725768321513
94,1500mAh2-40S0C,0.3300236406619385
95,1500mAh2-60S0C,0.33640661938534266
96,1500mAh2-80S0C,0.2458628841607565
97,1500mAh2-100S0C,0.33356973995271866
98,1500mAh3-20S0C,0.38037825059101643
99,1500mAh3-40S0C,0.3392434988179669
100,1500mAh3-60S0C,0.23356973995271868
101,1500mAh3-80S0C,0.3146572104018912
