,dataset,40_125
0,Sorteria-100SOC-cell1,0.2872093023255814
1,Sorteria-100SOC-cell2,0.20193798449612405
2,Soteria-SCC-90SOC-cell1,0.30658914728682163
3,Soteria-SCC-80SOC-cell1,0.34961240310077524
4,Soteria-SCC-60SOC-cell1,0.19069767441860466
5,Soteria-SCC-20SOC-5180mAh,0.31007751937984496
6,OE-LCO-6340mAh-0SOC,0.3565891472868216
7,Soteria-SCC-5070-70SOC,0.35813953488372086
8,Soteria-SCC-4160mAh-100SOC-8mm,0.3992248062015504
9,Soteria-SCC-4720mAh-40SOC,0.3976744186046511
10,Soteria-SCC-4700mAh-100SOC-12mm,0.3034883720930231
11,Soteria-SCC-5050mAhr-100SOC,0.3608527131782945
12,Soteria-SCC-4870mah-0SOC,0.39341085271317827
13,Soteria-SCC-4630mAh-10SOC,0.27713178294573637
14,Soteria-SCC-5080mAh-20SOC,0.40968992248062014
15,Soteria-SCC-5170mAh-60SOC,0.17596899224806203
16,OE-LFP10Ah-0SOC-cell9,0.4209302325581395
17,OE-LFP10Ah-0SOC-cell10,0.3240310077519378
18,OE-LFP10Ah-40SOC-cell7,0.395736434108527
19,OE-LFP10Ah-70SOC-cell5,0.3499999999999999
20,OE-LFP10Ah-70SOC-cell6,0.3624031007751938
21,OE-LFP10Ah-100SOC-cell2,0.3930232558139535
22,OE-LFP10Ah-80SOC-Cell15,0.36937984496124027
23,OE-LFP-cell14-60SOC-10Ah,0.35775193798449606
24,OE-LFP10Ah-60SOC,0.42713178294573634
25,500mAh1-20S0C,0.2554263565891473
26,500mAh1-40S0C,0.21007751937984498
27,500mAh1-60S0C,0.3972868217054263
28,500mAh1-80S0C,0.41007751937984493
29,500mAh1-100S0C,0.42364341085271306
30,500mAh2-20S0C,0.3655038759689921
31,500mAh2-40S0C,0.3868217054263566
32,500mAh2-60S0C,0.32596899224806203
33,500mAh2-80S0C,0.317829457364341
34,500mAh2-100S0C,0.3589147286821705
35,500mAh3-20S0C,0.4240310077519379
36,500mAh3-40S0C,0.43837209302325575
37,500mAh3-60S0C,0.3523255813953488
38,500mAh3-80S0C,0.38720930232558126
39,500mAh3-100S0C,0.3612403100775194
40,2000mAh1-20S0C,0.3503875968992247
41,2000mAh1-40S0C,0.37596899224806196
42,2000mAh2-20S0C,0.3980620155038758
43,2000mAh2-40S0C,0.36240310077519383
44,1500mAh1-20S0C,0.3372093023255814
45,1500mAh1-40S0C,0.1945736434108527
46,1500mAh1-60S0C,0.3709302325581395
47,1500mAh1-80S0C,0.3434108527131782
48,1500mAh1-100S0C,0.40310077519379844
49,1500mAh2-20S0C,0.3050387596899224
50,1500mAh2-40S0C,0.41162790697674423
51,1500mAh2-60S0C,0.3608527131782945
52,1500mAh2-80S0C,0.3003875968992248
53,1500mAh2-100S0C,0.42674418604651154
54,1500mAh3-20S0C,0.42209302325581394
55,1500mAh3-40S0C,0.38953488372093026
56,1500mAh3-60S0C,0.3127906976744185
57,1500mAh3-80S0C,0.3705426356589147
58,1500mAh3-100S0C,0.39844961240310073
59,OE-LFP10Ah-20SOC,0.41550387596899224
60,Soteria-Control-0SOC-cell1,0.34689922480620156
61,OE-LCO-6500mAh-20SOC,0.40775193798449616
62,OE-LCO-6560mAh-0SOC,0.39341085271317827
63,OE-LCO-6550mAh-20SOC,0.3457364341085271
64,OE-LCO-6400mAh-20SOC,0.37984496124031003
65,OE-LFP10Ah-40SOC-cell8,0.42635658914728686
66,OE-LFP10Ah-80SOC-cell3,0.4193798449612402
67,OE-LFP10Ah-80SOC-cell4,0.365891472868217
68,OE-LFP10Ah-100SOC-cell1,0.37286821705426354
69,OE-LFP10Ah-100SOC-cell12,0.4313953488372093
70,OE-10AHr-NMC-40SOC-Cell4,0.42325581395348827
71,OE-10Ahr-NMC-0SOC-cell2,0.33837209302325577
72,LFP10Ah-60SOC-Cell17,0.37519379844961237
73,OE-LFP10Ah-80SOC-cell13,0.337984496124031
74,2000mAh1-60S0C,0.35387596899224805
75,2000mAh1-80S0C,0.393798449612403
76,2000mAh1-100S0C,0.3666666666666666
77,2000mAh2-60S0C,0.4220930232558138
78,2000mAh2-80S0C,0.4310077519379846
79,2000mAh2-100S0C,0.3523255813953487
80,OE-NMC10Ah-20SOC,0.4344961240310078
81,OE-NMC10Ah-20SOC-cell2,0.43372093023255814
82,Soteria-Control-5030mAh-10SOC,0.41356589147286815
83,Soteria-control-10SOC-cell1,0.3713178294573643
84,OE-LCO-6490mAh-60SOC,0.36782945736434114
85,OE-LCO-6270mAh-40SOC,0.415891472868217
86,OE-LCO-6500mAh-40SOC,0.3767441860465116
87,Soteria-Control-50SOC,0.3372093023255814
88,OE-10Ahr-NMC-40SOC-cell1,0.3255813953488372
89,OE-10Ahr-NMC-0SOC-cell1,0.34651162790697676
90,OE-NMC10Ah-45SOC,0.39806201550387593
