,dataset,50_150
0,Sorteria-100SOC-cell1,0.2683168316831683
1,Sorteria-100SOC-cell2,0.1633663366336634
2,Soteria-SCC-90SOC-cell1,0.2742574257425742
3,Soteria-SCC-80SOC-cell1,0.32970297029702966
4,Soteria-SCC-60SOC-cell1,0.17293729372937294
5,Soteria-SCC-20SOC-5180mAh,0.297029702970297
6,OE-LCO-6340mAh-0SOC,0.32409240924092403
7,Soteria-SCC-5070-70SOC,0.3613861386138613
8,Soteria-SCC-4160mAh-100SOC-8mm,0.35346534653465345
9,Soteria-SCC-4720mAh-40SOC,0.3749174917491749
10,Soteria-SCC-4700mAh-100SOC-12mm,0.22871287128712875
11,Soteria-SCC-5050mAhr-100SOC,0.3227722772277227
12,Soteria-SCC-4870mah-0SOC,0.35115511551155104
13,Soteria-SCC-4630mAh-10SOC,0.23960396039603962
14,Soteria-SCC-5080mAh-20SOC,0.3541254125412541
15,Soteria-SCC-5170mAh-60SOC,0.16930693069306932
16,OE-LFP10Ah-0SOC-cell9,0.35313531353135297
17,OE-LFP10Ah-0SOC-cell10,0.3069306930693069
18,OE-LFP10Ah-40SOC-cell7,0.33828382838283827
19,OE-LFP10Ah-70SOC-cell5,0.29933993399339925
20,OE-LFP10Ah-70SOC-cell6,0.29966996699669957
21,OE-LFP10Ah-100SOC-cell2,0.36534653465346534
22,OE-LFP10Ah-80SOC-Cell15,0.3333333333333333
23,OE-LFP-cell14-60SOC-10Ah,0.33498349834983493
24,OE-LFP10Ah-60SOC,0.3508250825082508
25,500mAh1-20S0C,0.22211221122112212
26,500mAh1-40S0C,0.21617161716171615
27,500mAh1-60S0C,0.35379537953795365
28,500mAh1-80S0C,0.3481848184818481
29,500mAh1-100S0C,0.3656765676567656
30,500mAh2-20S0C,0.31023102310231027
31,500mAh2-40S0C,0.34653465346534645
32,500mAh2-60S0C,0.3118811881188117
33,500mAh2-80S0C,0.2933993399339933
34,500mAh2-100S0C,0.32772277227722774
35,500mAh3-20S0C,0.3419141914191418
36,500mAh3-40S0C,0.3359735973597359
37,500mAh3-60S0C,0.28118811881188116
38,500mAh3-80S0C,0.3429042904290428
39,500mAh3-100S0C,0.3382838283828382
40,2000mAh1-20S0C,0.3056105610561055
41,2000mAh1-40S0C,0.3442244224422442
42,2000mAh2-20S0C,0.35082508250825073
43,2000mAh2-40S0C,0.25478547854785477
44,1500mAh1-20S0C,0.30363036303630353
45,1500mAh1-40S0C,0.20792079207920797
46,1500mAh1-60S0C,0.32607260726072607
47,1500mAh1-80S0C,0.3141914191419141
48,1500mAh1-100S0C,0.3145214521452145
49,1500mAh2-20S0C,0.299009900990099
50,1500mAh2-40S0C,0.3478547854785478
51,1500mAh2-60S0C,0.32871287128712867
52,1500mAh2-80S0C,0.2435643564356436
53,1500mAh2-100S0C,0.3346534653465346
54,1500mAh3-20S0C,0.35049504950495053
55,1500mAh3-40S0C,0.3422442244224421
56,1500mAh3-60S0C,0.3194719471947194
57,1500mAh3-80S0C,0.3557755775577557
58,1500mAh3-100S0C,0.2996699669966996
59,OE-LFP10Ah-20SOC,0.3574257425742573
60,Soteria-Control-0SOC-cell1,0.29834983498349826
61,OE-LCO-6500mAh-20SOC,0.34422442244224416
62,OE-LCO-6560mAh-0SOC,0.3481848184818481
63,OE-LCO-6550mAh-20SOC,0.3333333333333332
64,OE-LCO-6400mAh-20SOC,0.34422442244224427
65,OE-LFP10Ah-40SOC-cell8,0.35016501650165005
66,OE-LFP10Ah-80SOC-cell3,0.3656765676567657
67,OE-LFP10Ah-80SOC-cell4,0.3277227722772276
68,OE-LFP10Ah-100SOC-cell1,0.26105610561056103
69,OE-LFP10Ah-100SOC-cell12,0.36171617161716174
70,OE-10AHr-NMC-40SOC-Cell4,0.35082508250825073
71,OE-10Ahr-NMC-0SOC-cell2,0.2735973597359736
72,LFP10Ah-60SOC-Cell17,0.3165016501650164
73,OE-LFP10Ah-80SOC-cell13,0.29636963696369634
74,2000mAh1-60S0C,0.2933993399339933
75,2000mAh1-80S0C,0.34983498349834974
76,2000mAh1-100S0C,0.3161716171617161
77,2000mAh2-60S0C,0.3514851485148514
78,2000mAh2-80S0C,0.33762376237623754
79,2000mAh2-100S0C,0.295049504950495
80,OE-NMC10Ah-20SOC,0.3613861386138613
81,OE-NMC10Ah-20SOC-cell2,0.35709570957095704
82,Soteria-Control-5030mAh-10SOC,0.35775577557755767
83,Soteria-control-10SOC-cell1,0.32970297029702966
84,OE-LCO-6490mAh-60SOC,0.3316831683168316
85,OE-LCO-6270mAh-40SOC,0.3749174917491749
86,OE-LCO-6500mAh-40SOC,0.31320132013201313
87,Soteria-Control-50SOC,0.32145214521452137
88,OE-10Ahr-NMC-40SOC-cell1,0.31188118811881177
89,OE-10Ahr-NMC-0SOC-cell1,0.32970297029702955
90,OE-NMC10Ah-45SOC,0.3603960396039604
91,OE-NMC10Ah-45SOC-cell2,0.3277227722772277
92,Soteria-Control-5120mAh-50SOC,0.3524752475247525
93,Soteria-Control-5010mAh-20SOC,0.3567656765676567
94,Sorteria-control-20SOC-cell1,0.27128712871287125
95,Soteria-control-30SOC-cell2,0.30165016501650155
96,Soteria-control-30SOC-cell1,0.31815181518151814
97,Soetria-Control-45SOC-cell1,0.26864686468646864
