,dataset,40_125
0,Sorteria-100SOC-cell1,0.2872093023255814
1,Sorteria-100SOC-cell2,0.20193798449612405
2,Sorteria-Control-100SOC-cell1,0.17906976744186048
3,Sorteria-Control-100SOC-cell2,0.22713178294573647
4,LCO-LP-6400mAh-100SOC-cell1,0.31395348837209297
5,LCO-LP-6400mAh-100SOC-cell2,0.1298449612403101
6,LCO-LP-6400mAh-80SOC-Cell3,0.4267441860465116
7,LCO-LP6400mAh-80SOC-cell4,0.38333333333333325
8,Soetria-80SOC-cell3,0.22209302325581395
9,Sorteria-Control-60SOC-cell1,0.39069767441860465
10,Soetria-Control-45SOC-cell1,0.29689922480620157
11,Sorteria-control-40SOC-cell2,0.22209302325581395
12,Sorteria-control-20SOC-cell1,0.30426356589147285
13,Soteria-control-30SOC-cell2,0.2883720930232557
14,Soteria-control-30SOC-cell1,0.3860465116279069
15,Soteria-control-10SOC-cell1,0.3713178294573643
16,Soteria-Control-0SOC-cell1,0.34689922480620156
17,Soteria-SCC-90SOC-cell1,0.30658914728682163
18,Soteria-SCC-80SOC-cell1,0.34961240310077524
19,Soteria-SCC-60SOC-cell1,0.19069767441860466
20,Soteria-SCC-20SOC-5180mAh,0.31007751937984496
21,OE-LCO-6470mAh-60SOC,0.37751937984496114
22,OE-LCO-6490mAh-60SOC,0.36782945736434114
23,OE-LCO-6270mAh-40SOC,0.415891472868217
24,OE-LCO-6500mAh-20SOC,0.40775193798449616
25,OE-LCO-6560mAh-0SOC,0.39341085271317827
26,OE-LCO-6550mAh-20SOC,0.3457364341085271
27,OE-LCO-6500mAh-40SOC,0.3767441860465116
28,OE-LCO-6340mAh-0SOC,0.3565891472868216
29,OE-LCO-6400mAh-20SOC,0.37984496124031003
30,Soteria-SCC-5070-70SOC,0.35813953488372086
31,OE-LFP10Ah-0SOC-cell9,0.4209302325581395
32,OE-LFP10Ah-0SOC-cell10,0.3240310077519378
33,OE-LFP10Ah-40SOC-cell7,0.395736434108527
34,OE-LFP10Ah-40SOC-cell8,0.42635658914728686
35,OE-LFP10Ah-70SOC-cell5,0.3499999999999999
36,OE-LFP10Ah-70SOC-cell6,0.3624031007751938
37,OE-LFP10Ah-80SOC-cell3,0.4193798449612402
38,OE-LFP10Ah-80SOC-cell4,0.365891472868217
39,OE-10Ahr-NMC-70SOC-cell7,0.10387596899224807
40,OE-10Ahr-NMC-80SOC-cell8,0.16240310077519385
41,OE-10Ahr-NMC-80SOC-Cell9,0.044573643410852716
42,OE-10Ahr-NMC-100SOC-cell10,0.13488372093023257
43,OE-10Ahr-NMC-100SOC-cell11,0.08604651162790698
44,OE-LFP10Ah-100SOC-cell1,0.37286821705426354
45,OE-LFP10Ah-100SOC-cell2,0.3930232558139535
46,OE-LFP10Ah-100SOC-cell12,0.4313953488372093
47,Soteria-Control-50SOC,0.3372093023255814
48,Soteria-SCC-4160mAh-100SOC-8mm,0.3992248062015504
49,OE-10Ahr-NMC-70SOC-cell6,0.1926356589147287
50,OE-10AHr-NMC-40SOC-Cell4,0.42325581395348827
51,OE-10Ahr-NMC-40SOC-cell1,0.3255813953488372
52,OE-10Ahr-NMC-0SOC-cell1,0.34651162790697676
53,OE-10Ahr-NMC-0SOC-cell2,0.33837209302325577
54,OE-LFP10Ah-80SOC-Cell15,0.36937984496124027
55,LFP10Ah-60SOC-Cell17,0.37519379844961237
56,Soteria-SCC-4720mAh-40SOC,0.3976744186046511
57,Soteria-SCC-4700mAh-100SOC-12mm,0.1821705426356589
58,OE-LFP-cell14-60SOC-10Ah,0.34728682170542624
59,OE-LFP10Ah-80SOC-cell13,0.337984496124031
60,OE-LFP10Ah-60SOC,0.42713178294573634
61,500mAh1-20S0C,0.2554263565891473
62,500mAh1-40S0C,0.21007751937984498
63,500mAh1-60S0C,0.3972868217054263
64,500mAh1-80S0C,0.41007751937984493
65,500mAh1-100S0C,0.42364341085271306
66,500mAh2-20S0C,0.3655038759689921
67,500mAh2-40S0C,0.3868217054263566
68,500mAh2-60S0C,0.32596899224806203
69,500mAh2-80S0C,0.317829457364341
70,500mAh2-100S0C,0.3589147286821705
71,500mAh3-20S0C,0.4240310077519379
72,500mAh3-40S0C,0.43837209302325575
73,500mAh3-60S0C,0.3523255813953488
74,500mAh3-80S0C,0.38720930232558126
75,500mAh3-100S0C,0.3612403100775194
76,2000mAh1-20S0C,0.3503875968992247
77,2000mAh1-40S0C,0.37596899224806196
78,2000mAh1-60S0C,0.35387596899224805
79,2000mAh1-80S0C,0.393798449612403
80,2000mAh1-100S0C,0.3666666666666666
81,2000mAh2-20S0C,0.3980620155038758
82,2000mAh2-40S0C,0.36240310077519383
83,2000mAh2-60S0C,0.4220930232558138
84,2000mAh2-80S0C,0.4310077519379846
85,2000mAh2-100S0C,0.3523255813953487
86,OE-NMC10Ah-60SOC,0.28100775193798444
