,dataset,40_75
0,Sorteria-100SOC-cell1,0.5074074074074074
1,Sorteria-100SOC-cell2,0.37222222222222234
2,Soteria-SCC-90SOC-cell1,0.3101851851851852
3,Soteria-SCC-80SOC-cell1,0.49537037037037035
4,Soteria-SCC-60SOC-cell1,0.38518518518518524
5,Soteria-SCC-20SOC-5180mAh,0.3787037037037037
6,OE-LCO-6340mAh-0SOC,0.4574074074074075
7,Soteria-SCC-5070-70SOC,0.45833333333333326
8,Soteria-SCC-4160mAh-100SOC-8mm,0.5092592592592593
9,Soteria-SCC-4720mAh-40SOC,0.5296296296296297
10,Soteria-SCC-4700mAh-100SOC-12mm,0.4425925925925925
11,Soteria-SCC-5050mAhr-100SOC,0.5342592592592593
12,Soteria-SCC-4870mah-0SOC,0.7175925925925924
13,Soteria-SCC-4630mAh-10SOC,0.40555555555555567
14,Soteria-SCC-5080mAh-20SOC,0.5370370370370371
15,Soteria-SCC-5170mAh-60SOC,0.300925925925926
16,OE-LFP10Ah-0SOC-cell9,0.6046296296296295
17,OE-LFP10Ah-0SOC-cell10,0.5712962962962963
18,OE-LFP10Ah-40SOC-cell7,0.5962962962962963
19,OE-LFP10Ah-70SOC-cell5,0.4277777777777778
20,OE-LFP10Ah-70SOC-cell6,0.5518518518518518
21,OE-LFP10Ah-100SOC-cell2,0.5685185185185184
22,OE-LFP10Ah-80SOC-Cell15,0.5787037037037037
23,OE-LFP-cell14-60SOC-10Ah,0.4861111111111111
24,OE-LFP10Ah-60SOC,0.5768518518518518
25,500mAh1-20S0C,0.25462962962962965
26,500mAh1-40S0C,0.36203703703703705
27,500mAh1-60S0C,0.5351851851851852
28,500mAh1-80S0C,0.538888888888889
29,500mAh1-100S0C,0.5777777777777777
30,500mAh2-20S0C,0.5361111111111112
31,500mAh2-40S0C,0.5055555555555555
32,500mAh2-60S0C,0.3666666666666666
33,500mAh2-80S0C,0.3592592592592593
34,500mAh2-100S0C,0.49259259259259264
35,500mAh3-20S0C,0.5685185185185186
36,500mAh3-40S0C,0.5935185185185186
37,500mAh3-60S0C,0.5212962962962964
38,500mAh3-80S0C,0.5527777777777777
39,500mAh3-100S0C,0.5287037037037037
40,2000mAh1-20S0C,0.44629629629629636
41,2000mAh1-40S0C,0.5185185185185185
42,2000mAh2-20S0C,0.5768518518518518
43,2000mAh2-40S0C,0.5398148148148149
44,1500mAh1-20S0C,0.45000000000000007
45,1500mAh1-40S0C,0.3907407407407408
46,1500mAh1-60S0C,0.5129629629629631
47,1500mAh1-80S0C,0.4796296296296296
48,1500mAh1-100S0C,0.5379629629629631
49,1500mAh2-20S0C,0.5592592592592592
50,1500mAh2-40S0C,0.5379629629629629
51,1500mAh2-60S0C,0.6629629629629631
52,1500mAh2-80S0C,0.5472222222222223
53,1500mAh2-100S0C,0.5990740740740742
54,1500mAh3-20S0C,0.5481481481481482
55,1500mAh3-40S0C,0.5685185185185185
56,1500mAh3-60S0C,0.43240740740740746
57,1500mAh3-80S0C,0.5416666666666667
58,1500mAh3-100S0C,0.5574074074074075
59,OE-LFP10Ah-20SOC,0.5620370370370369
60,Soteria-Control-0SOC-cell1,0.4981481481481482
61,OE-LCO-6500mAh-20SOC,0.5425925925925926
62,OE-LCO-6560mAh-0SOC,0.5805555555555556
63,OE-LCO-6550mAh-20SOC,0.46481481481481474
64,OE-LCO-6400mAh-20SOC,0.4296296296296297
65,OE-LFP10Ah-40SOC-cell8,0.6037037037037037
66,OE-LFP10Ah-80SOC-cell3,0.5712962962962963
67,OE-LFP10Ah-80SOC-cell4,0.5361111111111112
68,OE-LFP10Ah-100SOC-cell1,0.5796296296296297
69,OE-LFP10Ah-100SOC-cell12,0.5546296296296297
70,OE-10AHr-NMC-40SOC-Cell4,0.585185185185185
71,OE-10Ahr-NMC-0SOC-cell2,0.5212962962962963
72,LFP10Ah-60SOC-Cell17,0.5287037037037038
73,OE-LFP10Ah-80SOC-cell13,0.5472222222222222
74,2000mAh1-60S0C,0.5046296296296295
75,2000mAh1-80S0C,0.5361111111111112
76,2000mAh1-100S0C,0.5037037037037038
77,2000mAh2-60S0C,0.5620370370370371
78,2000mAh2-80S0C,0.5953703703703705
79,2000mAh2-100S0C,0.49999999999999994
80,OE-NMC10Ah-20SOC,0.5805555555555555
81,OE-NMC10Ah-20SOC-cell2,0.5657407407407408
82,Soteria-Control-5030mAh-10SOC,0.576851851851852
83,Soteria-control-10SOC-cell1,0.47592592592592603
84,OE-LCO-6490mAh-60SOC,0.5666666666666668
85,OE-LCO-6270mAh-40SOC,0.5740740740740741
86,OE-LCO-6500mAh-40SOC,0.5398148148148149
87,Soteria-Control-50SOC,0.4425925925925927
88,OE-10Ahr-NMC-40SOC-cell1,0.4685185185185185
89,OE-10Ahr-NMC-0SOC-cell1,0.47314814814814815
90,OE-NMC10Ah-45SOC,0.537037037037037
91,OE-NMC10Ah-45SOC-cell2,0.5018518518518519
92,Soteria-Control-5120mAh-50SOC,0.5490740740740742
93,Soteria-Control-5010mAh-20SOC,0.5157407407407407
94,Sorteria-control-20SOC-cell1,0.4833333333333333
95,Soteria-control-30SOC-cell2,0.538888888888889
96,Soteria-control-30SOC-cell1,0.5148148148148148
97,Soetria-Control-45SOC-cell1,0.37314814814814823
98,Sorteria-control-40SOC-cell2,0.43240740740740746
99,OE-LCO-6470mAh-60SOC,0.5564814814814816
100,Soteria-control-5100mAh-50SOC,0.6055555555555555
101,Soteria-Control-5100mAh-55SOC,0.5546296296296298
102,Sorteria-Control-100SOC-cell1,0.2648148148148148
103,Sorteria-Control-100SOC-cell2,0.18518518518518517
104,LCO-LP-6400mAh-100SOC-cell1,0.4444444444444444
105,LCO-LP-6400mAh-100SOC-cell2,0.1981481481481481
106,LCO-LP-6400mAh-80SOC-Cell3,0.5129629629629628
107,LCO-LP6400mAh-80SOC-cell4,0.5444444444444445
108,Soetria-80SOC-cell3,0.2861111111111112
109,Sorteria-Control-60SOC-cell1,0.6046296296296296
110,OE-10Ahr-NMC-70SOC-cell7,0.24814814814814812
111,OE-10Ahr-NMC-80SOC-cell8,0.3879629629629631
112,OE-10Ahr-NMC-80SOC-Cell9,0.09814814814814812
113,OE-10Ahr-NMC-100SOC-cell10,0.27129629629629637
114,OE-10Ahr-NMC-100SOC-cell11,0.06574074074074074
115,OE-10Ahr-NMC-70SOC-cell6,0.4342592592592593
116,OE-NMC10Ah-60SOC,0.3620370370370371
117,OE-NMC10Ah-50SOC,0.4759259259259259
